,CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2597,202597,0,46.0,Self Enquiry,1,16.0,Salaried,Male,3,4.0,Deluxe,4.0,Married,2.0,0,4,1,1.0,Manager,21026.0
2598,202598,0,33.0,Company Invited,3,15.0,Small Business,Fe Male,3,4.0,Standard,3.0,Unmarried,3.0,0,4,1,2.0,Senior Manager,27676.0
2599,202599,0,30.0,Company Invited,1,7.0,Large Business,Male,3,4.0,Deluxe,3.0,Divorced,3.0,0,3,0,2.0,Manager,22997.0
2600,202600,0,52.0,Self Enquiry,1,14.0,Small Business,Male,3,5.0,Deluxe,3.0,Divorced,4.0,0,3,1,2.0,Manager,24810.0
2601,202601,0,59.0,Self Enquiry,1,16.0,Small Business,Female,4,5.0,Basic,4.0,Divorced,6.0,1,2,1,1.0,Executive,22024.0
2602,202602,0,41.0,Self Enquiry,3,11.0,Small Business,Male,4,5.0,Standard,3.0,Divorced,2.0,0,2,1,1.0,Senior Manager,29533.0
2603,202603,0,35.0,Company Invited,3,9.0,Small Business,Female,4,4.0,Basic,3.0,Divorced,8.0,0,5,1,3.0,Executive,20909.0
2604,202604,0,23.0,Self Enquiry,1,26.0,Small Business,Male,4,4.0,Basic,3.0,Divorced,3.0,0,2,0,2.0,Executive,21001.0
2605,202605,0,28.0,Company Invited,1,16.0,Small Business,Male,3,4.0,Basic,4.0,Married,8.0,0,3,0,1.0,Executive,20702.0
2606,202606,0,29.0,Self Enquiry,1,28.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,0,2,0,1.0,Executive,21391.0
2607,202607,0,58.0,Self Enquiry,1,31.0,Salaried,Male,3,3.0,Standard,3.0,Married,5.0,1,4,1,2.0,Senior Manager,28117.0
2608,202608,0,28.0,Company Invited,1,10.0,Small Business,Male,4,5.0,Basic,3.0,Married,3.0,1,2,0,3.0,Executive,21244.0
2609,202609,0,51.0,Self Enquiry,1,18.0,Salaried,Female,3,4.0,King,3.0,Single,5.0,0,5,1,1.0,VP,38604.0
2610,202610,0,42.0,Self Enquiry,1,21.0,Salaried,Male,3,4.0,Basic,3.0,Married,6.0,0,4,1,2.0,Executive,21129.0
2611,202611,0,31.0,Self Enquiry,3,12.0,Salaried,Female,3,4.0,Standard,3.0,Divorced,4.0,0,4,1,2.0,Senior Manager,28097.0
2612,202612,0,39.0,Self Enquiry,3,7.0,Salaried,Fe Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,2,1,2.0,Manager,27364.0
2613,202613,0,33.0,Self Enquiry,1,13.0,Salaried,Male,3,4.0,Basic,3.0,Unmarried,5.0,0,2,0,2.0,Executive,21716.0
2614,202614,0,28.0,Self Enquiry,1,24.0,Large Business,Male,3,4.0,Basic,4.0,Divorced,2.0,1,4,1,1.0,Executive,21736.0
2615,202615,1,20.0,Company Invited,3,7.0,Large Business,Female,4,6.0,Basic,5.0,Single,2.0,0,3,1,2.0,Executive,21003.0
2616,202616,0,37.0,Company Invited,1,10.0,Small Business,Male,2,4.0,Basic,4.0,Single,6.0,0,4,1,1.0,Executive,20766.0
2617,202617,0,31.0,Company Invited,1,16.0,Small Business,Male,4,4.0,Deluxe,5.0,Married,3.0,0,2,0,2.0,Manager,21750.0
2618,202618,0,46.0,Self Enquiry,3,11.0,Salaried,Female,2,4.0,Deluxe,5.0,Married,6.0,1,4,0,1.0,Manager,23684.0
2619,202619,0,57.0,Self Enquiry,1,15.0,Salaried,Female,4,4.0,Basic,5.0,Married,6.0,1,4,1,2.0,Executive,22935.0
2620,202620,0,34.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Basic,3.0,Single,2.0,0,3,0,2.0,Executive,21178.0
2621,202621,1,20.0,Self Enquiry,1,7.0,Salaried,Male,3,5.0,Basic,3.0,Single,3.0,0,5,0,1.0,Executive,19780.0
2622,202622,0,47.0,Self Enquiry,3,7.0,Small Business,Female,4,4.0,Standard,5.0,Married,3.0,0,2,1,2.0,Senior Manager,29131.0
2623,202623,0,39.0,Self Enquiry,1,16.0,Salaried,Female,4,4.0,Basic,3.0,Single,3.0,0,2,1,2.0,Executive,20966.0
2624,202624,0,32.0,Self Enquiry,1,19.0,Small Business,Female,4,4.0,Basic,3.0,Divorced,2.0,1,4,1,3.0,Executive,22607.0
2625,202625,0,35.0,Self Enquiry,1,34.0,Small Business,Female,4,4.0,Basic,4.0,Single,4.0,0,3,1,1.0,Executive,20989.0
2626,202626,1,42.0,Self Enquiry,3,27.0,Small Business,Female,4,4.0,Basic,4.0,Unmarried,3.0,1,4,0,3.0,Executive,21818.0
2627,202627,0,51.0,Self Enquiry,1,7.0,Small Business,Male,3,5.0,Basic,3.0,Divorced,4.0,0,3,0,1.0,Executive,22368.0
2628,202628,0,54.0,Self Enquiry,1,20.0,Small Business,Female,3,3.0,Deluxe,5.0,Married,3.0,0,2,1,2.0,Manager,23128.0
2629,202629,0,34.0,Self Enquiry,1,21.0,Small Business,Female,4,4.0,Basic,4.0,Divorced,3.0,0,5,0,1.0,Executive,21434.0
2630,202630,0,41.0,Self Enquiry,1,11.0,Small Business,Female,3,4.0,King,3.0,Divorced,3.0,0,5,0,2.0,VP,37711.0
2631,202631,0,56.0,Self Enquiry,1,21.0,Small Business,Male,4,3.0,King,4.0,Single,3.0,0,2,0,3.0,VP,37400.0
2632,202632,0,35.0,Company Invited,1,9.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,3.0,0,4,0,1.0,Manager,28225.0
2633,202633,0,52.0,Self Enquiry,1,10.0,Small Business,Female,4,4.0,Super Deluxe,4.0,Single,5.0,0,5,0,2.0,AVP,32412.0
2634,202634,0,53.0,Self Enquiry,1,7.0,Salaried,Male,4,5.0,King,4.0,Divorced,2.0,0,2,1,2.0,VP,38677.0
2635,202635,0,28.0,Self Enquiry,1,16.0,Small Business,Female,3,4.0,Basic,4.0,Single,3.0,0,3,1,1.0,Executive,20957.0
2636,202636,1,36.0,Self Enquiry,1,30.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,5.0,1,4,1,2.0,Manager,24594.0
2637,202637,0,44.0,Company Invited,1,14.0,Small Business,Male,3,3.0,Basic,3.0,Married,6.0,0,4,0,2.0,Executive,20767.0
2638,202638,0,46.0,Company Invited,1,9.0,Small Business,Male,4,5.0,Super Deluxe,3.0,Divorced,2.0,0,4,1,3.0,AVP,35470.0
2639,202639,0,38.0,Self Enquiry,1,28.0,Salaried,Male,4,3.0,Basic,5.0,Divorced,3.0,1,3,0,3.0,Executive,22242.0
2640,202640,0,36.0,Company Invited,1,9.0,Small Business,Female,3,4.0,Deluxe,4.0,Unmarried,7.0,0,2,1,1.0,Manager,23103.0
2641,202641,0,43.0,Company Invited,1,28.0,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,0,2,0,1.0,Manager,23943.0
2642,202642,0,39.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,2,0,2.0,Manager,25231.0
2643,202643,0,39.0,Self Enquiry,1,36.0,Large Business,Male,3,4.0,Deluxe,3.0,Divorced,5.0,0,2,0,2.0,Manager,24939.0
2644,202644,0,28.0,Company Invited,1,7.0,Large Business,Male,3,5.0,Deluxe,5.0,Divorced,7.0,0,3,0,2.0,Manager,22976.0
2645,202645,0,50.0,Company Invited,1,25.0,Salaried,Male,4,4.0,Deluxe,3.0,Married,3.0,1,2,0,2.0,Manager,25482.0
2646,202646,0,35.0,Company Invited,1,17.0,Small Business,Male,3,4.0,Basic,3.0,Married,3.0,1,3,1,1.0,Executive,22493.0
2647,202647,0,41.0,Self Enquiry,1,26.0,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,2.0,1,2,1,2.0,Manager,21419.0
2648,202648,1,39.0,Self Enquiry,1,36.0,Small Business,Male,4,4.0,Deluxe,5.0,Divorced,2.0,1,3,0,2.0,Manager,25351.0
2649,202649,1,30.0,Self Enquiry,3,34.0,Small Business,Female,3,4.0,Standard,3.0,Divorced,3.0,0,3,1,2.0,Senior Manager,26317.0
2650,202650,0,23.0,Self Enquiry,1,12.0,Salaried,Male,3,3.0,Basic,4.0,Married,3.0,1,4,0,1.0,Executive,21006.0
2651,202651,0,37.0,Company Invited,1,25.0,Small Business,Female,4,4.0,Basic,3.0,Single,3.0,0,3,1,3.0,Executive,20831.0
2652,202652,0,41.0,Company Invited,1,16.0,Salaried,Male,4,5.0,Deluxe,3.0,Divorced,2.0,0,5,1,1.0,Manager,23554.0
2653,202653,0,47.0,Self Enquiry,1,7.0,Small Business,Male,4,4.0,Standard,5.0,Married,2.0,0,2,0,1.0,Senior Manager,28074.0
2654,202654,1,33.0,Self Enquiry,3,11.0,Small Business,Male,3,6.0,Standard,3.0,Divorced,3.0,0,2,1,2.0,Senior Manager,29078.0
2655,202655,0,31.0,Company Invited,1,7.0,Salaried,Male,3,5.0,Standard,3.0,Unmarried,3.0,0,5,1,2.0,Senior Manager,27152.0
2656,202656,0,28.0,Company Invited,3,27.0,Salaried,Fe Male,3,4.0,Deluxe,3.0,Single,3.0,0,2,1,2.0,Manager,28659.0
2657,202657,0,52.0,Self Enquiry,1,15.0,Salaried,Male,3,5.0,Standard,4.0,Divorced,7.0,0,3,1,2.0,Senior Manager,31168.0
2658,202658,1,31.0,Self Enquiry,1,10.0,Large Business,Female,3,4.0,Basic,5.0,Unmarried,7.0,1,4,1,2.0,Executive,21335.0
2659,202659,0,42.0,Self Enquiry,3,13.0,Salaried,Female,4,4.0,Standard,3.0,Single,5.0,1,2,0,2.0,Senior Manager,32269.0
2660,202660,1,31.0,Company Invited,3,33.0,Small Business,Fe Male,3,5.0,Deluxe,5.0,Unmarried,7.0,0,2,0,2.0,Manager,25374.0
2661,202661,1,30.0,Self Enquiry,1,7.0,Large Business,Male,3,4.0,Basic,3.0,Single,2.0,0,2,0,1.0,Executive,20736.0
2662,202662,0,46.0,Company Invited,3,13.0,Small Business,Fe Male,3,5.0,Standard,3.0,Unmarried,8.0,0,4,1,1.0,Senior Manager,27543.0
2663,202663,0,55.0,Self Enquiry,3,10.0,Small Business,Female,3,4.0,Deluxe,5.0,Divorced,4.0,0,4,1,2.0,Manager,24618.0
2664,202664,0,37.0,Self Enquiry,1,12.0,Salaried,Male,4,4.0,Deluxe,4.0,Unmarried,2.0,0,2,0,3.0,Manager,24592.0
2665,202665,0,34.0,Self Enquiry,1,11.0,Small Business,Female,3,5.0,Basic,4.0,Divorced,8.0,0,4,0,1.0,Executive,21300.0
2666,202666,0,38.0,Company Invited,1,18.0,Salaried,Male,3,4.0,Standard,3.0,Married,3.0,1,3,0,2.0,Senior Manager,30863.0
2667,202667,0,39.0,Self Enquiry,3,10.0,Salaried,Male,4,4.0,Standard,3.0,Married,2.0,0,2,1,2.0,Senior Manager,29287.0
2668,202668,0,32.0,Company Invited,1,7.0,Small Business,Male,3,6.0,Deluxe,3.0,Divorced,2.0,0,3,1,1.0,Manager,23023.0
2669,202669,0,60.0,Self Enquiry,1,10.0,Salaried,Male,4,5.0,Basic,3.0,Divorced,5.0,0,3,0,2.0,Executive,20855.0
2670,202670,0,38.0,Company Invited,3,11.0,Small Business,Male,3,4.0,Basic,3.0,Married,6.0,0,4,1,1.0,Executive,20855.0
2671,202671,0,30.0,Company Invited,3,7.0,Small Business,Female,3,4.0,Standard,3.0,Divorced,3.0,0,3,1,1.0,Senior Manager,26596.0
2672,202672,0,36.0,Company Invited,3,7.0,Small Business,Fe Male,4,4.0,Standard,3.0,Unmarried,3.0,0,5,1,1.0,Senior Manager,27467.0
2673,202673,1,30.0,Self Enquiry,1,25.0,Small Business,Male,3,5.0,Basic,3.0,Single,3.0,1,3,0,2.0,Executive,21067.0
2674,202674,0,53.0,Self Enquiry,1,9.0,Salaried,Female,3,5.0,Basic,3.0,Unmarried,2.0,0,3,0,1.0,Executive,21890.0
2675,202675,0,43.0,Self Enquiry,1,11.0,Large Business,Male,3,4.0,King,3.0,Divorced,2.0,0,2,0,2.0,VP,37910.0
2676,202676,0,60.0,Self Enquiry,2,13.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,2.0,0,4,1,1.0,Executive,20945.0
2677,202677,0,51.0,Self Enquiry,3,7.0,Small Business,Female,4,4.0,King,3.0,Married,7.0,0,2,1,2.0,VP,38195.0
2678,202678,1,34.0,Self Enquiry,1,21.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,7.0,1,2,0,2.0,Executive,21114.0
2679,202679,0,44.0,Self Enquiry,3,23.0,Small Business,Female,4,4.0,Super Deluxe,3.0,Divorced,7.0,1,3,0,1.0,AVP,34742.0
2680,202680,1,34.0,Self Enquiry,1,9.0,Salaried,Female,3,4.0,Basic,5.0,Divorced,2.0,0,3,1,1.0,Executive,21385.0
2681,202681,0,53.0,Company Invited,3,9.0,Salaried,Male,4,5.0,King,3.0,Single,4.0,1,2,1,3.0,VP,37746.0
2682,202682,0,33.0,Self Enquiry,3,11.0,Salaried,Female,3,4.0,Basic,4.0,Divorced,4.0,0,3,1,1.0,Executive,22609.0
2683,202683,1,33.0,Self Enquiry,1,7.0,Salaried,Male,4,5.0,Basic,3.0,Unmarried,2.0,1,5,1,1.0,Executive,22408.0
2684,202684,0,40.0,Self Enquiry,1,7.0,Small Business,Female,4,4.0,Basic,3.0,Married,2.0,0,3,0,2.0,Executive,20910.0
2685,202685,0,33.0,Company Invited,3,33.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,2.0,0,4,1,3.0,Manager,23143.0
2686,202686,0,42.0,Self Enquiry,1,26.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,2,1,1.0,Manager,21750.0
2687,202687,0,41.0,Self Enquiry,1,31.0,Large Business,Male,4,4.0,Deluxe,3.0,Married,3.0,0,3,1,2.0,Manager,21997.0
2688,202688,0,46.0,Self Enquiry,1,7.0,Salaried,Male,4,3.0,King,3.0,Divorced,2.0,0,4,1,3.0,VP,37880.0
2689,202689,0,32.0,Company Invited,1,10.0,Small Business,Male,4,4.0,Standard,3.0,Married,2.0,0,4,1,3.0,Senior Manager,32353.0
2690,202690,0,34.0,Self Enquiry,1,12.0,Salaried,Female,4,5.0,Basic,3.0,Divorced,3.0,0,2,0,3.0,Executive,21589.0
2691,202691,0,35.0,Self Enquiry,1,9.0,Salaried,Male,3,5.0,Deluxe,5.0,Divorced,8.0,0,4,0,2.0,Manager,24635.0
2692,202692,0,38.0,Self Enquiry,1,7.0,Small Business,Female,3,5.0,Basic,5.0,Divorced,4.0,0,4,1,2.0,Executive,22598.0
2693,202693,0,46.0,Company Invited,1,14.0,Salaried,Male,4,3.0,Deluxe,3.0,Divorced,6.0,0,2,0,3.0,Manager,25112.0
2694,202694,1,38.0,Company Invited,1,17.0,Small Business,Male,4,4.0,Standard,3.0,Married,8.0,0,3,1,3.0,Senior Manager,28726.0
2695,202695,0,40.0,Company Invited,1,9.0,Large Business,Female,4,4.0,Standard,3.0,Single,2.0,0,2,1,2.0,Senior Manager,29616.0
2696,202696,0,30.0,Self Enquiry,1,22.0,Salaried,Male,3,4.0,Basic,3.0,Single,3.0,0,3,0,1.0,Executive,21018.0
2697,202697,0,43.0,Self Enquiry,1,24.0,Salaried,Fe Male,3,3.0,Deluxe,5.0,Unmarried,5.0,1,2,0,1.0,Manager,25223.0
2698,202698,0,30.0,Self Enquiry,3,27.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,4.0,0,2,1,2.0,Manager,25609.0
2699,202699,0,26.0,Self Enquiry,1,7.0,Salaried,Female,4,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,2.0,Manager,23576.0
2700,202700,0,43.0,Self Enquiry,1,9.0,Small Business,Female,3,5.0,Basic,5.0,Married,2.0,1,4,1,1.0,Executive,21271.0
2701,202701,0,41.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,King,3.0,Married,3.0,0,5,0,1.0,VP,38114.0
2702,202702,0,52.0,Self Enquiry,1,7.0,Salaried,Male,4,4.0,Basic,3.0,Divorced,3.0,0,4,1,1.0,Executive,21401.0
2703,202703,1,32.0,Company Invited,1,36.0,Small Business,Male,4,5.0,Basic,4.0,Unmarried,2.0,0,3,1,3.0,Executive,22157.0
2704,202704,0,33.0,Company Invited,1,14.0,Salaried,Male,4,3.0,Basic,4.0,Divorced,3.0,0,2,0,2.0,Executive,21472.0
2705,202705,0,39.0,Company Invited,3,9.0,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,5.0,0,5,1,2.0,Manager,23927.0
2706,202706,0,33.0,Self Enquiry,1,9.0,Large Business,Male,3,5.0,Deluxe,5.0,Single,6.0,0,4,0,2.0,Manager,20854.0
2707,202707,0,47.0,Self Enquiry,3,9.0,Large Business,Female,4,6.0,Super Deluxe,4.0,Divorced,5.0,1,5,1,2.0,AVP,35550.0
2708,202708,1,29.0,Self Enquiry,1,9.0,Salaried,Male,4,4.0,Basic,3.0,Unmarried,4.0,0,4,1,2.0,Executive,22163.0
2709,202709,0,30.0,Self Enquiry,3,9.0,Small Business,Male,4,5.0,Deluxe,4.0,Divorced,4.0,0,4,0,2.0,Manager,25322.0
2710,202710,0,32.0,Self Enquiry,1,30.0,Small Business,Male,4,5.0,Deluxe,3.0,Divorced,2.0,0,3,1,2.0,Manager,24260.0
2711,202711,0,26.0,Company Invited,1,12.0,Salaried,Male,3,3.0,Deluxe,5.0,Married,3.0,0,5,1,2.0,Manager,22678.0
2712,202712,0,46.0,Self Enquiry,1,27.0,Small Business,Male,4,4.0,Super Deluxe,3.0,Divorced,2.0,1,3,0,1.0,AVP,32174.0
2713,202713,0,37.0,Self Enquiry,1,13.0,Salaried,Male,3,4.0,Basic,3.0,Divorced,2.0,0,5,1,2.0,Executive,21888.0
2714,202714,0,56.0,Self Enquiry,1,7.0,Small Business,Male,3,4.0,King,5.0,Single,3.0,1,2,1,1.0,VP,37723.0
2715,202715,1,48.0,Company Invited,1,36.0,Salaried,Male,3,4.0,Standard,4.0,Divorced,3.0,1,3,1,1.0,Senior Manager,30527.0
2716,202716,0,29.0,Self Enquiry,1,16.0,Small Business,Male,4,4.0,Basic,3.0,Divorced,3.0,0,2,1,2.0,Executive,20748.0
2717,202717,0,38.0,Self Enquiry,3,13.0,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,6.0,0,3,0,1.0,Manager,25180.0
2718,202718,0,22.0,Self Enquiry,1,10.0,Small Business,Male,4,5.0,Basic,3.0,Unmarried,3.0,0,5,1,2.0,Executive,21908.0
2719,202719,0,38.0,Company Invited,1,7.0,Small Business,Female,2,4.0,Standard,3.0,Married,4.0,1,3,0,1.0,Senior Manager,32281.0
2720,202720,0,36.0,Self Enquiry,1,29.0,Salaried,Female,4,3.0,Standard,4.0,Married,2.0,0,5,1,2.0,Senior Manager,30674.0
2721,202721,0,39.0,Self Enquiry,3,14.0,Small Business,Female,3,3.0,Deluxe,5.0,Married,3.0,1,3,0,1.0,Manager,24283.0
2722,202722,0,27.0,Company Invited,1,7.0,Salaried,Female,3,4.0,Deluxe,4.0,Married,3.0,0,5,0,2.0,Manager,25075.0
2723,202723,0,51.0,Self Enquiry,1,11.0,Salaried,Male,4,4.0,King,4.0,Married,3.0,0,5,1,1.0,VP,37822.0
2724,202724,0,54.0,Self Enquiry,1,10.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,3.0,1,5,0,1.0,AVP,36262.0
2725,202725,0,43.0,Self Enquiry,3,7.0,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,3.0,0,3,1,1.0,Manager,23585.0
2726,202726,0,30.0,Company Invited,3,9.0,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,2,0,1.0,Manager,23232.0
2727,202727,0,56.0,Self Enquiry,1,27.0,Large Business,Male,3,4.0,Deluxe,3.0,Divorced,5.0,1,2,1,2.0,Manager,24093.0
2728,202728,0,27.0,Company Invited,1,18.0,Small Business,Male,3,4.0,Deluxe,5.0,Divorced,3.0,1,3,1,2.0,Manager,23419.0
2729,202729,0,38.0,Self Enquiry,1,7.0,Salaried,Female,3,4.0,Basic,3.0,Single,3.0,0,2,1,2.0,Executive,20793.0
2730,202730,1,45.0,Company Invited,1,31.0,Salaried,Male,3,4.0,Basic,3.0,Married,5.0,1,5,0,2.0,Executive,21839.0
2731,202731,0,39.0,Self Enquiry,1,30.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,0,1.0,Manager,24423.0
2732,202732,1,27.0,Self Enquiry,1,23.0,Small Business,Male,3,4.0,Basic,4.0,Married,4.0,1,2,1,2.0,Executive,21051.0
2733,202733,0,29.0,Self Enquiry,1,15.0,Salaried,Female,4,4.0,Basic,3.0,Unmarried,3.0,0,4,0,2.0,Executive,21988.0
2734,202734,0,50.0,Company Invited,1,17.0,Salaried,Female,3,4.0,King,5.0,Single,6.0,1,3,0,1.0,VP,37343.0
2735,202735,0,37.0,Self Enquiry,1,10.0,Large Business,Male,2,4.0,Deluxe,4.0,Unmarried,6.0,0,2,1,1.0,Manager,23163.0
2736,202736,0,32.0,Company Invited,3,12.0,Small Business,Female,3,4.0,Basic,4.0,Married,3.0,0,3,0,2.0,Executive,21467.0
2737,202737,1,27.0,Self Enquiry,3,11.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,3.0,1,2,1,2.0,Manager,24506.0
2738,202738,0,38.0,Company Invited,1,16.0,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,1,2,0,1.0,Executive,21004.0
2739,202739,0,43.0,Company Invited,3,33.0,Small Business,Female,4,4.0,Super Deluxe,4.0,Divorced,7.0,0,3,1,3.0,AVP,32203.0
2740,202740,1,19.0,Self Enquiry,1,10.0,Salaried,Male,3,4.0,Basic,3.0,Single,3.0,0,4,0,1.0,Executive,20098.0
2741,202741,0,36.0,Self Enquiry,3,23.0,Small Business,Male,4,4.0,Standard,4.0,Divorced,2.0,0,2,1,3.0,Senior Manager,26698.0
2742,202742,0,37.0,Company Invited,1,25.0,Salaried,Male,3,3.0,Basic,3.0,Divorced,6.0,0,5,0,1.0,Executive,22366.0
2743,202743,0,52.0,Self Enquiry,1,9.0,Small Business,Male,3,6.0,Deluxe,4.0,Married,7.0,0,2,0,1.0,Manager,24160.0
2744,202744,0,42.0,Self Enquiry,3,9.0,Salaried,Male,3,4.0,Super Deluxe,4.0,Single,3.0,0,3,1,3.0,AVP,34693.0
2745,202745,0,19.0,Self Enquiry,3,23.0,Small Business,Female,4,5.0,Basic,3.0,Single,3.0,0,2,1,3.0,Executive,19878.0
2746,202746,0,29.0,Self Enquiry,1,23.0,Small Business,Male,4,3.0,Deluxe,5.0,Unmarried,2.0,0,5,0,3.0,Manager,24339.0
2747,202747,0,32.0,Self Enquiry,3,14.0,Large Business,Male,4,3.0,Deluxe,3.0,Divorced,6.0,0,2,1,1.0,Manager,25607.0
2748,202748,0,40.0,Self Enquiry,1,7.0,Small Business,Male,3,3.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,28291.0
2749,202749,0,37.0,Company Invited,1,31.0,Salaried,Female,3,4.0,Deluxe,4.0,Divorced,2.0,0,3,0,1.0,Manager,24352.0
2750,202750,0,33.0,Self Enquiry,3,14.0,Salaried,Male,4,5.0,Deluxe,3.0,Divorced,3.0,0,3,1,3.0,Manager,24162.0
2751,202751,0,39.0,Self Enquiry,1,32.0,Salaried,Female,3,5.0,Standard,4.0,Divorced,5.0,0,3,1,1.0,Senior Manager,30739.0
2752,202752,0,59.0,Company Invited,1,7.0,Salaried,Male,3,6.0,Deluxe,3.0,Married,4.0,1,2,1,2.0,Manager,24338.0
2753,202753,0,32.0,Self Enquiry,1,12.0,Large Business,Male,3,4.0,Basic,3.0,Divorced,2.0,1,4,0,2.0,Executive,23499.0
2754,202754,0,32.0,Self Enquiry,2,9.0,Salaried,Male,4,5.0,Deluxe,5.0,Divorced,5.0,0,3,0,2.0,Manager,25088.0
2755,202755,0,46.0,Company Invited,1,14.0,Salaried,Male,4,4.0,Standard,5.0,Married,3.0,0,2,1,3.0,Senior Manager,23888.0
2756,202756,0,32.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Basic,3.0,Married,2.0,1,4,1,2.0,Executive,21373.0
2757,202757,0,34.0,Company Invited,1,12.0,Salaried,Female,4,4.0,Standard,4.0,Divorced,8.0,0,3,1,3.0,Senior Manager,30556.0
2758,202758,0,40.0,Self Enquiry,1,17.0,Small Business,Male,3,4.0,Super Deluxe,5.0,Divorced,2.0,1,3,1,2.0,AVP,35746.0
2759,202759,0,44.0,Company Invited,1,17.0,Salaried,Female,3,4.0,Basic,3.0,Single,2.0,0,5,0,2.0,Executive,21133.0
2760,202760,0,50.0,Self Enquiry,1,7.0,Large Business,Female,3,5.0,Super Deluxe,3.0,Single,2.0,1,3,1,1.0,AVP,32642.0
2761,202761,1,53.0,Self Enquiry,1,15.0,Small Business,Male,3,5.0,Deluxe,4.0,Divorced,4.0,0,2,1,2.0,Manager,23619.0
2762,202762,0,28.0,Self Enquiry,1,12.0,Salaried,Female,3,4.0,Basic,4.0,Single,3.0,1,3,0,2.0,Executive,21156.0
2763,202763,0,33.0,Self Enquiry,3,15.0,Large Business,Female,4,5.0,Deluxe,4.0,Divorced,3.0,1,2,1,1.0,Manager,23906.0
2764,202764,0,28.0,Self Enquiry,3,9.0,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,3.0,1,4,1,3.0,Manager,23156.0
2765,202765,0,32.0,Self Enquiry,3,14.0,Small Business,Male,4,4.0,Deluxe,3.0,Married,6.0,0,2,0,1.0,Manager,26225.0
2766,202766,0,33.0,Self Enquiry,1,9.0,Small Business,Fe Male,4,3.0,Deluxe,3.0,Unmarried,2.0,0,3,1,3.0,Manager,23733.0
2767,202767,1,29.0,Self Enquiry,1,9.0,Small Business,Male,3,6.0,Basic,3.0,Divorced,7.0,1,3,1,1.0,Executive,22142.0
2768,202768,0,31.0,Self Enquiry,1,35.0,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,3.0,0,3,0,3.0,Manager,24453.0
2769,202769,0,32.0,Company Invited,1,14.0,Salaried,Female,3,5.0,Standard,3.0,Divorced,3.0,0,2,1,2.0,Senior Manager,27621.0
2770,202770,0,40.0,Company Invited,1,6.0,Small Business,Male,3,5.0,King,3.0,Divorced,6.0,0,5,1,2.0,VP,37950.0
2771,202771,1,40.0,Self Enquiry,3,10.0,Small Business,Female,3,4.0,Deluxe,3.0,Divorced,6.0,1,4,1,2.0,Manager,23916.0
2772,202772,0,34.0,Company Invited,3,17.0,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,5.0,0,3,1,2.0,Manager,23360.0
2773,202773,0,48.0,Self Enquiry,1,12.0,Salaried,Male,3,4.0,King,3.0,Divorced,3.0,0,2,0,2.0,VP,36978.0
2774,202774,0,44.0,Company Invited,1,17.0,Salaried,Female,3,5.0,Deluxe,3.0,Married,3.0,0,3,0,1.0,Manager,23935.0
2775,202775,0,28.0,Company Invited,3,7.0,Small Business,Male,4,4.0,Deluxe,4.0,Divorced,2.0,1,2,0,3.0,Manager,25027.0
2776,202776,0,55.0,Company Invited,1,27.0,Salaried,Fe Male,3,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,1.0,Manager,23547.0
2777,202777,0,44.0,Self Enquiry,1,14.0,Salaried,Female,3,4.0,Standard,5.0,Divorced,2.0,0,5,1,1.0,Senior Manager,28663.0
2778,202778,0,46.0,Self Enquiry,1,15.0,Salaried,Male,4,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,1.0,Manager,22375.0
