,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation,CustomerID
2826,0,Salaried,Male,Deluxe,Unmarried,Manager,202833
2827,0,Salaried,Male,Super Deluxe,Married,AVP,202834
2828,0,Small Business,Female,Deluxe,Divorced,Manager,202835
2829,0,Small Business,Male,King,Divorced,VP,202836
2830,1,Small Business,Female,Deluxe,Divorced,Manager,202837
2831,0,Small Business,Female,Deluxe,Divorced,Manager,202838
2832,1,Small Business,Male,Basic,Divorced,Executive,202839
2833,0,Salaried,Female,Deluxe,Married,Manager,202840
2834,0,Salaried,Female,Deluxe,Unmarried,Manager,202841
2835,1,Small Business,Female,Deluxe,Divorced,Manager,202842
2836,0,Salaried,Male,Basic,Divorced,Executive,202843
2837,1,Salaried,Male,King,Married,VP,202844
2838,1,Salaried,Female,Super Deluxe,Divorced,AVP,202845
2839,0,Large Business,Fe Male,Deluxe,Unmarried,Manager,202846
2840,0,Small Business,Male,Standard,Divorced,Senior Manager,202847
2841,0,Small Business,Male,Deluxe,Married,Manager,202848
2842,0,Small Business,Male,Basic,Divorced,Executive,202849
2843,0,Small Business,Male,Standard,Divorced,Senior Manager,202850
2844,0,Salaried,Male,Basic,Divorced,Executive,202851
2845,0,Salaried,Female,Super Deluxe,Divorced,AVP,202852
2846,1,Salaried,Female,Deluxe,Married,Manager,202853
2847,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,202854
2848,0,Salaried,Female,King,Divorced,VP,202855
2849,0,Small Business,Female,Deluxe,Married,Manager,202856
2850,1,Large Business,Female,Deluxe,Divorced,Manager,202857
2851,0,Large Business,Female,Basic,Unmarried,Executive,202858
2852,1,Small Business,Female,Basic,Married,Executive,202859
2853,1,Salaried,Male,Basic,Divorced,Executive,202860
2854,0,Salaried,Female,King,Divorced,VP,202861
2855,0,Salaried,Female,Basic,Married,Executive,202862
2856,1,Salaried,Male,Basic,Divorced,Executive,202863
2857,0,Small Business,Male,Standard,Divorced,Senior Manager,202864
2858,0,Large Business,Female,Basic,Divorced,Executive,202865
2859,0,Large Business,Male,Basic,Single,Executive,202866
2860,1,Salaried,Female,Standard,Divorced,Senior Manager,202867
2861,0,Small Business,Male,Super Deluxe,Married,AVP,202868
2862,0,Salaried,Male,Super Deluxe,Divorced,AVP,202869
2863,1,Small Business,Female,Basic,Single,Executive,202870
2864,1,Small Business,Female,Standard,Divorced,Senior Manager,202871
2865,0,Small Business,Female,Deluxe,Married,Manager,202872
2866,0,Salaried,Male,Super Deluxe,Divorced,AVP,202873
2867,0,Salaried,Male,Basic,Unmarried,Executive,202874
2868,0,Salaried,Female,Deluxe,Unmarried,Manager,202875
2869,0,Salaried,Male,Basic,Married,Executive,202876
2870,0,Small Business,Female,Standard,Divorced,Senior Manager,202877
2871,0,Salaried,Male,Standard,Married,Senior Manager,202878
2872,0,Small Business,Male,Standard,Divorced,Senior Manager,202879
2873,0,Small Business,Male,Basic,Married,Executive,202880
2874,0,Small Business,Male,Basic,Unmarried,Executive,202881
2875,0,Salaried,Male,Standard,Divorced,Senior Manager,202882
2876,1,Salaried,Male,Standard,Divorced,Senior Manager,202883
2877,1,Salaried,Female,Standard,Married,Senior Manager,202884
2878,1,Salaried,Male,Basic,Divorced,Executive,202885
2879,1,Small Business,Male,Standard,Single,Senior Manager,202886
2880,1,Large Business,Male,Basic,Unmarried,Executive,202887
2881,0,Small Business,Female,Deluxe,Divorced,Manager,202888
2882,0,Salaried,Female,Super Deluxe,Single,AVP,202889
2883,1,Salaried,Male,Deluxe,Unmarried,Manager,202890
2884,0,Small Business,Male,Deluxe,Divorced,Manager,202891
2885,0,Salaried,Female,Super Deluxe,Single,AVP,202892
2886,1,Salaried,Female,Basic,Divorced,Executive,202893
2887,0,Salaried,Male,Deluxe,Unmarried,Manager,202894
2888,0,Small Business,Male,Standard,Divorced,Senior Manager,202895
2889,0,Salaried,Male,Deluxe,Divorced,Manager,202896
2890,1,Salaried,Female,Basic,Married,Executive,202897
2891,0,Large Business,Male,Deluxe,Married,Manager,202898
2892,0,Small Business,Female,Super Deluxe,Married,AVP,202899
2893,0,Salaried,Male,Standard,Married,Senior Manager,202900
2894,1,Small Business,Male,Basic,Single,Executive,202901
2895,1,Salaried,Male,Standard,Married,Senior Manager,202902
2896,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,202903
2897,0,Small Business,Male,Deluxe,Married,Manager,202904
2898,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,202905
2899,0,Salaried,Male,Deluxe,Unmarried,Manager,202906
2900,0,Large Business,Male,Basic,Single,Executive,202907
2901,0,Large Business,Fe Male,Standard,Unmarried,Senior Manager,202908
2902,1,Small Business,Female,Standard,Divorced,Senior Manager,202909
2903,0,Salaried,Female,Super Deluxe,Divorced,AVP,202910
2904,1,Small Business,Male,Standard,Married,Senior Manager,202911
2905,0,Large Business,Male,Deluxe,Married,Manager,202912
2906,1,Salaried,Male,Deluxe,Divorced,Manager,202913
2907,1,Small Business,Male,Basic,Divorced,Executive,202914
2908,0,Small Business,Female,Deluxe,Divorced,Manager,202915
2909,0,Salaried,Female,Deluxe,Divorced,Manager,202916
2910,0,Salaried,Male,King,Married,VP,202917
2911,0,Small Business,Male,Basic,Divorced,Executive,202918
2912,0,Small Business,Male,Deluxe,Divorced,Manager,202919
2913,0,Salaried,Male,Basic,Divorced,Executive,202920
2914,1,Small Business,Male,King,Divorced,VP,202921
2915,0,Small Business,Male,Basic,Divorced,Executive,202922
2916,1,Salaried,Female,Basic,Divorced,Executive,202923
2917,1,Salaried,Male,Basic,Divorced,Executive,202924
2918,0,Salaried,Male,Basic,Divorced,Executive,202925
2919,0,Small Business,Male,Deluxe,Married,Manager,202926
2920,0,Salaried,Male,Deluxe,Unmarried,Manager,202927
2921,0,Small Business,Male,Deluxe,Married,Manager,202928
2922,0,Small Business,Female,Basic,Married,Executive,202929
2923,0,Small Business,Male,Deluxe,Divorced,Manager,202930
2924,0,Salaried,Female,Basic,Unmarried,Executive,202931
2925,0,Salaried,Female,Deluxe,Divorced,Manager,202932
2926,0,Salaried,Male,Super Deluxe,Married,AVP,202933
2927,0,Salaried,Female,Basic,Unmarried,Executive,202934
2928,1,Small Business,Male,Deluxe,Married,Manager,202935
2929,0,Salaried,Female,Super Deluxe,Divorced,AVP,202936
2930,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,202937
2931,0,Large Business,Female,Basic,Married,Executive,202938
2932,0,Small Business,Male,Basic,Married,Executive,202939
2933,0,Large Business,Male,Basic,Unmarried,Executive,202940
2934,0,Salaried,Male,King,Divorced,VP,202941
2935,0,Small Business,Male,Basic,Divorced,Executive,202942
2936,0,Small Business,Male,Deluxe,Married,Manager,202943
2937,0,Salaried,Female,Deluxe,Divorced,Manager,202944
2938,1,Small Business,Female,Basic,Married,Executive,202945
2939,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,202946
2940,0,Salaried,Male,Basic,Divorced,Executive,202947
2941,1,Salaried,Female,Deluxe,Divorced,Manager,202948
2942,0,Salaried,Female,Basic,Divorced,Executive,202949
2943,0,Salaried,Male,Standard,Divorced,Senior Manager,202950
2944,0,Small Business,Female,Deluxe,Divorced,Manager,202951
2945,0,Salaried,Male,Deluxe,Unmarried,Manager,202952
2946,1,Salaried,Male,Deluxe,Married,Manager,202953
2947,0,Small Business,Male,Standard,Divorced,Senior Manager,202954
2948,0,Small Business,Male,Deluxe,Married,Manager,202955
2949,0,Small Business,Male,Basic,Single,Executive,202956
2950,0,Small Business,Male,Basic,Single,Executive,202957
2951,1,Salaried,Male,Basic,Unmarried,Executive,202958
2952,1,Salaried,Male,Basic,Divorced,Executive,202959
2953,0,Small Business,Male,Basic,Divorced,Executive,202960
2954,0,Salaried,Male,Deluxe,Divorced,Manager,202961
2955,0,Small Business,Female,Deluxe,Unmarried,Manager,202962
2956,1,Salaried,Male,Basic,Married,Executive,202963
2957,0,Small Business,Male,Deluxe,Divorced,Manager,202964
2958,1,Small Business,Female,Deluxe,Married,Manager,202965
2959,0,Salaried,Male,Basic,Unmarried,Executive,202966
2960,0,Small Business,Male,Basic,Divorced,Executive,202967
2961,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,202968
2962,0,Salaried,Female,Deluxe,Unmarried,Manager,202969
2963,0,Large Business,Female,Deluxe,Unmarried,Manager,202970
2964,0,Small Business,Male,Deluxe,Unmarried,Manager,202971
2965,1,Large Business,Male,Deluxe,Divorced,Manager,202972
2966,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,202973
2967,0,Salaried,Female,Standard,Divorced,Senior Manager,202974
2968,0,Salaried,Female,Standard,Single,Senior Manager,202975
2969,0,Small Business,Male,Deluxe,Unmarried,Manager,202976
2970,1,Salaried,Male,Standard,Divorced,Senior Manager,202977
2971,0,Salaried,Male,Super Deluxe,Divorced,AVP,202978
2972,0,Salaried,Male,King,Married,VP,202979
2973,0,Small Business,Male,Deluxe,Unmarried,Manager,202980
2974,1,Salaried,Male,Standard,Married,Senior Manager,202981
2975,0,Salaried,Male,King,Divorced,VP,202982
2976,0,Small Business,Male,Basic,Divorced,Executive,202983
2977,0,Salaried,Female,Basic,Single,Executive,202984
2978,1,Salaried,Female,Standard,Divorced,Senior Manager,202985
2979,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,202986
2980,1,Small Business,Male,Basic,Unmarried,Executive,202987
2981,1,Small Business,Female,Super Deluxe,Married,AVP,202988
2982,0,Small Business,Male,Deluxe,Married,Manager,202989
2983,0,Salaried,Male,Basic,Unmarried,Executive,202990
2984,1,Small Business,Male,Basic,Married,Executive,202991
2985,1,Salaried,Male,Deluxe,Divorced,Manager,202992
2986,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,202993
2987,0,Small Business,Male,Basic,Divorced,Executive,202994
2988,0,Salaried,Female,Deluxe,Divorced,Manager,202995
2989,0,Small Business,Male,Super Deluxe,Divorced,AVP,202996
2990,0,Small Business,Female,Basic,Single,Executive,202997
2991,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,202998
2992,0,Small Business,Male,Basic,Married,Executive,202999
2993,0,Salaried,Male,Deluxe,Single,Manager,203000
2994,1,Salaried,Female,Deluxe,Married,Manager,203001
2995,1,Salaried,Male,Deluxe,Divorced,Manager,203002
2996,0,Small Business,Male,Basic,Divorced,Executive,203003
2997,0,Salaried,Female,Deluxe,Married,Manager,203004
2998,0,Small Business,Male,Super Deluxe,Divorced,AVP,203005
2999,0,Salaried,Male,Basic,Unmarried,Executive,203006
3000,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,203007
3001,0,Large Business,Male,Deluxe,Unmarried,Manager,203008
3002,0,Small Business,Male,Basic,Unmarried,Executive,203009
3003,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,203010
3004,0,Salaried,Male,Deluxe,Unmarried,Manager,203011
3005,0,Small Business,Male,King,Divorced,VP,203012
3006,1,Salaried,Male,Standard,Unmarried,Senior Manager,203013
3007,1,Small Business,Male,Basic,Divorced,Executive,203014
3008,1,Salaried,Female,Basic,Married,Executive,203015
3009,0,Small Business,Female,Deluxe,Divorced,Manager,203016
3010,0,Large Business,Male,Deluxe,Unmarried,Manager,203017
3011,0,Salaried,Female,Basic,Unmarried,Executive,203018
3012,0,Small Business,Female,Deluxe,Married,Manager,203019
3013,1,Small Business,Male,Deluxe,Divorced,Manager,203020
3014,0,Salaried,Female,Basic,Married,Executive,203021
3015,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,203022
3016,0,Small Business,Female,Basic,Unmarried,Executive,203023
3017,0,Salaried,Female,Basic,Divorced,Executive,203024
3018,0,Salaried,Male,Basic,Divorced,Executive,203025
3019,1,Small Business,Female,Deluxe,Divorced,Manager,203026
3020,0,Salaried,Female,Deluxe,Divorced,Manager,203027
3021,1,Salaried,Male,King,Married,VP,203028
3022,0,Salaried,Male,Basic,Divorced,Executive,203029
3023,1,Salaried,Male,Basic,Married,Executive,203030
3024,0,Salaried,Female,Deluxe,Divorced,Manager,203031
3025,0,Small Business,Male,Super Deluxe,Divorced,AVP,203032
3026,0,Salaried,Female,Basic,Divorced,Executive,203033
3027,0,Small Business,Male,Standard,Divorced,Senior Manager,203034
3028,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,203035
3029,0,Salaried,Female,Super Deluxe,Divorced,AVP,203036
3030,0,Salaried,Female,Deluxe,Divorced,Manager,203037
3031,0,Salaried,Male,Basic,Divorced,Executive,203038
3032,0,Salaried,Male,King,Single,VP,203039
3033,0,Salaried,Female,Basic,Single,Executive,203040
3034,0,Salaried,Female,Deluxe,Divorced,Manager,203041
3035,0,Small Business,Male,Basic,Unmarried,Executive,203042
3036,0,Salaried,Male,Basic,Divorced,Executive,203043
3037,0,Salaried,Female,Deluxe,Divorced,Manager,203044
3038,1,Small Business,Male,Deluxe,Unmarried,Manager,203045
3039,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,203046
3040,0,Salaried,Female,Basic,Single,Executive,203047
3041,0,Salaried,Male,Deluxe,Divorced,Manager,203048
3042,1,Salaried,Male,Deluxe,Married,Manager,203049
3043,1,Salaried,Female,Basic,Single,Executive,203050
3044,0,Small Business,Female,Standard,Divorced,Senior Manager,203051
3045,0,Small Business,Male,Deluxe,Unmarried,Manager,203052
3046,0,Salaried,Male,Super Deluxe,Divorced,AVP,203053
3047,0,Large Business,Male,Standard,Married,Senior Manager,203054
3048,0,Salaried,Male,Standard,Single,Senior Manager,203055
3049,0,Small Business,Female,Deluxe,Divorced,Manager,203056
3050,0,Salaried,Male,Basic,Divorced,Executive,203057
3051,1,Small Business,Female,Basic,Divorced,Executive,203058
3052,1,Small Business,Male,Basic,Divorced,Executive,203059
3053,0,Small Business,Female,Super Deluxe,Divorced,AVP,203060
3054,0,Small Business,Male,Deluxe,Unmarried,Manager,203061
3055,0,Small Business,Male,Basic,Unmarried,Executive,203062
3056,0,Small Business,Male,Deluxe,Married,Manager,203063
3057,0,Small Business,Female,Basic,Single,Executive,203064
3058,0,Salaried,Male,Deluxe,Divorced,Manager,203065
3059,0,Salaried,Male,Deluxe,Married,Manager,203066
3060,1,Salaried,Male,Basic,Married,Executive,203067
3061,0,Small Business,Female,Standard,Divorced,Senior Manager,203068
3062,0,Small Business,Male,Standard,Married,Senior Manager,203069
3063,0,Small Business,Female,Deluxe,Divorced,Manager,203070
3064,1,Small Business,Female,Super Deluxe,Divorced,AVP,203071
3065,0,Small Business,Male,Deluxe,Married,Manager,203072
3066,0,Small Business,Male,Basic,Married,Executive,203073
3067,0,Salaried,Male,Deluxe,Divorced,Manager,203074
3068,0,Salaried,Male,Basic,Divorced,Executive,203075
3069,1,Small Business,Male,Basic,Single,Executive,203076
3070,0,Salaried,Male,Basic,Divorced,Executive,203077
3071,0,Salaried,Male,Deluxe,Divorced,Manager,203078
3072,0,Salaried,Female,Standard,Divorced,Senior Manager,203079
3073,1,Salaried,Female,Basic,Married,Executive,203080
3074,1,Salaried,Male,Basic,Married,Executive,203081
3075,0,Small Business,Male,Deluxe,Divorced,Manager,203082
3076,0,Large Business,Female,Basic,Divorced,Executive,203083
3077,1,Salaried,Male,Basic,Divorced,Executive,203084
3078,1,Salaried,Male,Deluxe,Divorced,Manager,203085
3079,0,Small Business,Male,Basic,Divorced,Executive,203086
3080,0,Salaried,Female,Deluxe,Divorced,Manager,203087
3081,0,Salaried,Male,Basic,Divorced,Executive,203088
3082,0,Small Business,Female,Basic,Married,Executive,203089
3083,0,Small Business,Male,Super Deluxe,Divorced,AVP,203090
3084,0,Large Business,Male,Standard,Divorced,Senior Manager,203091
3085,1,Small Business,Female,Basic,Divorced,Executive,203092
3086,0,Salaried,Female,Super Deluxe,Single,AVP,203093
3087,1,Salaried,Female,Deluxe,Divorced,Manager,203094
3088,0,Small Business,Female,Deluxe,Divorced,Manager,203095
3089,1,Small Business,Male,Standard,Unmarried,Senior Manager,203096
3090,1,Salaried,Male,Super Deluxe,Married,AVP,203097
3091,0,Salaried,Female,Deluxe,Divorced,Manager,203098
3092,0,Salaried,Male,Basic,Married,Executive,203099
3093,0,Salaried,Male,Basic,Unmarried,Executive,203100
3094,0,Small Business,Female,Basic,Married,Executive,203101
3095,0,Salaried,Male,Basic,Divorced,Executive,203102
3096,0,Small Business,Male,Deluxe,Unmarried,Manager,203103
3097,1,Salaried,Male,Basic,Married,Executive,203104
3098,0,Salaried,Female,Deluxe,Married,Manager,203105
3099,0,Small Business,Female,Basic,Single,Executive,203106
3100,0,Salaried,Female,Basic,Unmarried,Executive,203107
3101,0,Salaried,Male,Deluxe,Divorced,Manager,203108
3102,0,Salaried,Female,Basic,Unmarried,Executive,203109
3103,0,Salaried,Female,Deluxe,Divorced,Manager,203110
3104,0,Salaried,Female,Basic,Married,Executive,203111
3105,0,Small Business,Female,Basic,Married,Executive,203112
3106,0,Small Business,Male,Basic,Divorced,Executive,203113
3107,0,Salaried,Female,Basic,Single,Executive,203114
3108,0,Salaried,Male,Basic,Married,Executive,203115
3109,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,203116
3110,0,Salaried,Male,Basic,Unmarried,Executive,203117
3111,0,Large Business,Female,Standard,Married,Senior Manager,203118
3112,0,Salaried,Male,Basic,Divorced,Executive,203119
3113,0,Salaried,Female,Deluxe,Divorced,Manager,203120
3114,0,Salaried,Female,Standard,Divorced,Senior Manager,203121
3115,0,Small Business,Male,Basic,Divorced,Executive,203122
3116,1,Small Business,Female,Deluxe,Divorced,Manager,203123
3117,0,Salaried,Male,Basic,Unmarried,Executive,203124
3118,0,Large Business,Female,Standard,Divorced,Senior Manager,203125
3119,1,Salaried,Female,Basic,Divorced,Executive,203126
3120,0,Small Business,Male,Basic,Divorced,Executive,203127
3121,0,Small Business,Male,Standard,Married,Senior Manager,203128
3122,1,Small Business,Male,Deluxe,Unmarried,Manager,203129
3123,0,Small Business,Male,Basic,Unmarried,Executive,203130
3124,0,Small Business,Male,Basic,Single,Executive,203131
3125,0,Salaried,Male,Basic,Single,Executive,203132
3126,0,Large Business,Male,Basic,Unmarried,Executive,203133
3127,0,Small Business,Female,Deluxe,Divorced,Manager,203134
3128,1,Small Business,Male,Basic,Married,Executive,203135
3129,0,Small Business,Female,Deluxe,Divorced,Manager,203136
3130,0,Salaried,Male,Standard,Divorced,Senior Manager,203137
3131,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,203138
3132,0,Salaried,Male,Standard,Divorced,Senior Manager,203139
3133,1,Salaried,Male,Deluxe,Divorced,Manager,203140
3134,1,Large Business,Female,Basic,Divorced,Executive,203141
3135,0,Small Business,Female,Deluxe,Divorced,Manager,203142
3136,0,Salaried,Male,Super Deluxe,Divorced,AVP,203143
3137,0,Large Business,Male,Basic,Single,Executive,203144
3138,0,Small Business,Male,Super Deluxe,Married,AVP,203145
3139,0,Salaried,Male,Standard,Married,Senior Manager,203146
3140,1,Large Business,Fe Male,Deluxe,Unmarried,Manager,203147
3141,0,Salaried,Male,Standard,Married,Senior Manager,203148
