,TypeofContact_0,Occupation_0,Gender_0,ProductPitched_0,ProductPitched_1,MaritalStatus_0,Designation_0,Designation_1,CustomerID
3840,2,1,2,0,1,4,0,1,203848
3841,2,3,1,0,3,3,0,3,203849
3842,1,3,1,0,1,4,0,1,203850
3843,1,1,2,0,1,4,0,1,203851
3844,1,1,2,0,2,4,0,2,203852
3845,2,4,1,0,1,3,0,1,203853
3846,1,3,1,0,1,3,0,1,203854
3847,1,1,1,0,2,3,0,2,203855
3848,1,3,2,0,2,3,0,2,203856
3849,1,1,2,0,2,3,0,2,203857
3850,1,3,2,0,3,4,0,3,203858
3851,2,3,2,0,2,3,0,2,203859
3852,1,1,2,0,1,3,0,1,203860
3853,1,1,2,0,2,3,0,2,203861
3854,2,1,2,0,1,3,0,1,203862
3855,1,1,2,0,1,3,0,1,203863
3856,1,1,2,0,2,3,0,2,203864
3857,2,3,1,0,3,3,0,3,203865
3858,1,3,2,0,2,3,0,2,203866
3859,1,1,2,0,2,4,0,2,203867
3860,1,3,2,0,1,4,0,1,203868
3861,1,3,1,0,1,3,0,1,203869
3862,1,1,1,0,2,4,0,2,203870
3863,1,1,2,0,2,3,0,2,203871
3864,1,3,2,0,2,3,0,2,203872
3865,1,1,2,0,1,4,0,1,203873
3866,1,3,1,0,3,3,0,3,203874
3867,1,3,1,0,3,3,0,3,203875
3868,1,1,1,0,3,3,0,3,203876
3869,1,1,1,0,1,3,0,1,203877
3870,1,3,2,0,2,1,0,2,203879
3871,1,3,2,0,2,1,0,2,203880
3872,2,1,2,1,0,1,1,0,203881
3873,2,3,2,0,2,3,0,2,203882
3874,1,3,1,0,3,3,0,3,203883
3875,2,1,1,0,1,3,0,1,203884
3876,2,1,2,0,1,3,0,1,203885
3877,1,3,2,0,2,3,0,2,203886
3878,1,1,2,1,0,3,1,0,203887
3879,1,4,2,0,2,3,0,2,203888
3880,1,1,1,0,4,3,0,4,203889
3881,1,3,1,0,1,3,0,1,203890
3882,2,3,2,0,1,3,0,1,203891
3883,1,1,2,0,1,3,0,1,203892
3884,1,4,2,0,2,1,0,2,203893
3885,1,1,3,0,3,4,0,3,203894
3886,1,1,1,0,1,3,0,1,203895
3887,2,1,2,0,1,3,0,1,203896
3888,1,3,1,0,1,3,0,1,203897
3889,1,1,1,0,1,4,0,1,203898
3890,1,1,2,0,2,4,0,2,203899
3891,2,1,2,0,1,3,0,1,203900
3892,1,3,1,0,2,3,0,2,203901
3893,1,1,1,0,2,3,0,2,203902
3894,1,1,2,0,1,3,0,1,203903
3895,1,3,1,0,2,4,0,2,203904
3896,1,3,2,0,3,3,0,3,203905
3897,1,3,1,0,4,3,0,4,203906
3898,2,3,2,0,1,1,0,1,203907
3899,1,1,1,0,2,4,0,2,203908
3900,2,3,2,0,1,3,0,1,203909
3901,1,3,2,0,3,3,0,3,203910
3902,1,1,2,0,1,3,0,1,203911
3903,2,3,2,0,1,3,0,1,203912
3904,1,3,2,0,1,3,0,1,203913
3905,1,1,3,0,1,4,0,1,203914
3906,2,1,2,0,1,3,0,1,203915
3907,1,1,2,0,2,1,0,2,203916
3908,2,1,1,0,2,3,0,2,203917
3909,1,3,2,0,2,3,0,2,203918
3910,2,1,2,0,2,4,0,2,203919
3911,1,3,1,0,2,3,0,2,203920
3912,1,1,2,0,2,3,0,2,203921
3913,2,1,2,0,3,4,0,3,203922
3914,1,3,2,0,1,3,0,1,203923
3915,1,3,2,0,2,3,0,2,203924
3916,1,1,1,0,1,4,0,1,203925
3917,1,1,2,0,2,3,0,2,203926
3918,1,3,2,0,2,3,0,2,203927
3919,1,1,2,0,2,1,0,2,203928
3920,1,1,1,0,3,3,0,3,203929
3921,1,1,2,0,2,3,0,2,203930
3922,2,3,2,0,2,3,0,2,203931
3923,1,1,1,0,4,3,0,4,203932
3924,1,1,2,0,2,4,0,2,203933
3925,2,1,1,0,1,3,0,1,203934
3926,1,1,2,0,2,4,0,2,203935
3927,1,1,1,0,3,1,0,3,203936
3928,1,1,2,0,2,1,0,2,203937
3929,1,3,2,0,2,4,0,2,203938
3930,1,1,1,1,0,3,1,0,203939
3931,2,1,1,0,2,4,0,2,203940
3932,1,3,2,0,1,3,0,1,203941
3933,1,3,1,0,3,3,0,3,203942
3934,1,3,1,1,0,1,1,0,203943
3935,1,3,2,0,2,1,0,2,203944
3936,1,1,2,0,1,3,0,1,203945
3937,1,3,2,0,2,1,0,2,203946
3938,1,4,2,0,1,3,0,1,203947
3939,1,3,2,0,2,3,0,2,203948
3940,1,3,1,0,2,3,0,2,203949
3941,1,3,2,0,2,3,0,2,203950
3942,1,3,1,0,2,3,0,2,203951
3943,1,1,1,0,2,3,0,2,203952
3944,2,1,1,0,1,3,0,1,203953
3945,1,1,2,0,2,3,0,2,203954
3946,1,1,1,0,2,3,0,2,203955
3947,1,1,2,0,2,1,0,2,203956
3948,2,1,2,0,3,4,0,3,203957
3949,2,3,1,0,1,4,0,1,203958
3950,1,4,1,1,0,3,1,0,203959
3951,2,3,2,0,1,4,0,1,203960
3952,1,1,2,0,2,3,0,2,203961
3953,2,3,2,0,1,4,0,1,203962
3954,1,1,2,0,2,3,0,2,203963
3955,1,1,2,0,3,4,0,3,203964
3956,1,4,2,0,2,4,0,2,203965
3957,1,3,1,0,1,3,0,1,203966
3958,2,3,2,0,3,3,0,3,203967
3959,1,3,1,0,1,3,0,1,203968
3960,2,1,1,0,3,1,0,3,203969
3961,2,1,2,0,3,3,0,3,203970
3962,1,3,1,0,2,3,0,2,203971
3963,1,1,2,0,1,3,0,1,203972
3964,1,1,2,0,1,3,0,1,203973
3965,1,3,2,0,1,3,0,1,203974
3966,2,1,1,0,1,1,0,1,203975
3967,1,3,1,1,0,3,1,0,203976
3968,1,1,3,0,3,4,0,3,203977
3969,1,4,1,0,3,3,0,3,203978
3970,1,3,1,0,4,3,0,4,203979
3971,2,1,2,0,1,4,0,1,203980
3972,1,1,2,0,3,3,0,3,203981
3973,2,3,2,0,2,3,0,2,203982
3974,1,3,2,0,2,3,0,2,203983
3975,2,1,3,0,1,4,0,1,203984
3976,1,1,2,0,2,3,0,2,203985
3977,1,3,2,0,2,1,0,2,203986
3978,1,1,2,0,1,3,0,1,203987
3979,1,1,1,0,2,3,0,2,203988
3980,1,1,1,0,1,4,0,1,203989
3981,1,3,2,0,1,4,0,1,203990
3982,1,1,2,0,3,3,0,3,203991
3983,1,3,2,0,3,1,0,3,203992
3984,1,3,2,0,1,3,0,1,203993
3985,1,1,2,0,1,3,0,1,203994
3986,1,3,2,0,2,4,0,2,203995
3987,1,1,2,0,3,3,0,3,203996
3988,2,3,1,0,1,3,0,1,203997
3989,1,3,2,0,1,3,0,1,203998
3990,1,1,2,0,3,4,0,3,203999
3991,1,4,2,0,2,3,0,2,204000
3992,1,1,2,0,2,3,0,2,204001
3993,1,1,2,0,1,3,0,1,204002
3994,1,3,2,0,3,4,0,3,204003
3995,2,1,2,0,4,3,0,4,204004
3996,1,3,2,0,1,4,0,1,204005
3997,1,3,1,0,1,3,0,1,204006
3998,2,3,2,0,3,3,0,3,204007
3999,1,3,2,0,1,4,0,1,204008
4000,1,4,1,0,3,3,0,3,204009
4001,1,1,1,0,1,3,0,1,204010
4002,2,3,2,0,1,3,0,1,204011
4003,1,3,2,0,4,1,0,4,204012
4004,2,3,2,0,1,3,0,1,204013
4005,1,1,2,0,2,3,0,2,204014
4006,1,1,2,0,2,4,0,2,204015
4007,2,1,1,0,2,4,0,2,204016
4008,1,1,1,0,1,4,0,1,204017
4009,2,1,2,0,1,3,0,1,204018
4010,2,1,1,1,0,3,1,0,204019
4011,2,1,1,1,0,3,1,0,204020
4012,1,3,2,0,1,4,0,1,204021
4013,1,3,2,0,2,3,0,2,204022
4014,1,3,1,0,2,4,0,2,204023
4015,2,3,3,0,3,4,0,3,204024
4016,2,1,2,0,1,4,0,1,204025
4017,2,1,1,0,4,1,0,4,204026
4018,1,1,2,0,2,3,0,2,204027
4019,1,1,1,0,1,3,0,1,204028
4020,1,1,2,0,3,4,0,3,204029
4021,1,3,1,0,3,1,0,3,204030
4022,2,4,1,0,3,3,0,3,204031
4023,1,1,1,0,2,3,0,2,204032
4024,2,1,2,0,4,3,0,4,204033
4025,2,1,2,0,2,3,0,2,204034
4026,2,3,2,0,1,3,0,1,204035
4027,1,1,1,0,2,3,0,2,204036
4028,1,1,2,1,0,1,1,0,204037
4029,1,1,2,0,1,3,0,1,204038
4030,1,1,1,0,2,3,0,2,204039
4031,1,3,1,0,3,3,0,3,204040
4032,1,3,2,0,2,1,0,2,204041
4033,1,4,2,0,2,3,0,2,204042
4034,1,3,1,0,1,3,0,1,204043
4035,2,3,1,0,2,4,0,2,204044
4036,2,3,3,0,3,4,0,3,204045
4037,1,1,1,0,1,3,0,1,204046
4038,1,1,2,0,3,3,0,3,204047
4039,1,1,1,0,2,3,0,2,204048
4040,1,3,2,0,1,3,0,1,204049
4041,2,1,2,0,3,1,0,3,204050
4042,1,1,1,0,1,3,0,1,204051
4043,1,1,2,0,1,3,0,1,204052
4044,1,1,2,0,1,3,0,1,204053
4045,1,3,1,0,2,4,0,2,204054
4046,1,3,2,0,2,4,0,2,204055
4047,1,4,1,0,1,4,0,1,204056
4048,1,1,1,0,2,4,0,2,204057
4049,2,3,2,0,1,3,0,1,204058
4050,1,4,1,0,2,3,0,2,204059
4051,1,3,2,0,2,4,0,2,204060
4052,2,1,2,0,4,3,0,4,204061
4053,1,1,2,0,2,3,0,2,204062
4054,1,3,1,0,2,1,0,2,204063
4055,2,3,1,0,1,3,0,1,204064
4056,1,3,2,0,3,3,0,3,204065
4057,1,3,2,0,1,3,0,1,204066
4058,1,1,2,0,1,3,0,1,204067
4059,2,3,3,0,3,4,0,3,204068
4060,2,4,2,0,1,3,0,1,204069
4061,1,3,2,0,1,3,0,1,204070
4062,1,3,1,0,2,3,0,2,204071
4063,1,3,2,0,3,3,0,3,204072
4064,2,3,1,0,2,3,0,2,204073
4065,1,3,2,0,2,3,0,2,204074
4066,2,3,2,0,2,3,0,2,204075
4067,1,3,2,0,2,3,0,2,204076
4068,1,1,2,0,3,3,0,3,204077
4069,2,3,2,0,2,3,0,2,204078
4070,1,1,1,1,0,1,1,0,204079
4071,1,1,2,0,2,3,0,2,204080
4072,1,1,1,0,3,3,0,3,204081
4073,1,1,3,0,1,4,0,1,204082
4074,1,1,2,0,2,4,0,2,204083
4075,1,4,2,0,2,3,0,2,204084
4076,2,4,1,0,2,1,0,2,204085
4077,2,3,2,0,2,1,0,2,204086
4078,2,3,2,0,1,3,0,1,204087
4079,1,1,1,0,1,3,0,1,204088
4080,1,1,1,0,2,3,0,2,204089
4081,1,1,2,0,2,1,0,2,204090
4082,1,1,2,0,2,1,0,2,204091
4083,1,3,1,0,3,3,0,3,204092
4084,1,1,1,0,2,1,0,2,204093
4085,1,3,1,0,2,3,0,2,204094
4086,1,3,1,0,2,1,0,2,204095
4087,1,3,1,0,2,4,0,2,204096
4088,1,3,2,0,2,3,0,2,204097
4089,1,3,1,0,1,3,0,1,204098
4090,1,3,1,0,2,3,0,2,204099
4091,1,3,1,1,0,3,1,0,204100
4092,1,3,2,1,0,1,1,0,204101
4093,2,1,2,0,1,3,0,1,204102
4094,1,3,1,0,4,1,0,4,204103
4095,1,1,2,1,0,3,1,0,204104
4096,1,3,1,0,2,1,0,2,204105
4097,1,1,2,0,1,3,0,1,204106
4098,2,3,2,0,2,3,0,2,204107
4099,2,3,2,0,4,3,0,4,204108
4100,1,1,2,0,2,3,0,2,204109
4101,2,3,1,0,1,4,0,1,204110
4102,2,3,1,0,1,3,0,1,204111
4103,1,1,2,0,1,3,0,1,204112
4104,1,4,2,0,1,3,0,1,204113
4105,2,4,2,0,1,3,0,1,204114
4106,2,1,2,0,1,3,0,1,204115
4107,2,3,2,0,2,3,0,2,204116
4108,1,3,2,0,1,3,0,1,204117
4109,1,3,2,0,1,3,0,1,204118
4110,1,3,1,0,3,3,0,3,204119
4111,1,1,2,0,2,3,0,2,204120
4112,2,3,1,0,2,1,0,2,204121
4113,2,1,2,0,1,3,0,1,204122
4114,1,3,2,0,3,3,0,3,204123
4115,1,3,2,0,3,3,0,3,204124
4116,2,1,2,0,3,4,0,3,204125
4117,2,1,1,0,1,1,0,1,204126
4118,1,1,2,0,3,3,0,3,204127
4119,1,4,1,0,2,4,0,2,204128
4120,1,1,1,0,3,1,0,3,204129
4121,2,3,3,0,1,4,0,1,204130
4122,1,4,2,0,2,1,0,2,204131
4123,2,3,3,0,3,4,0,3,204132
4124,1,3,1,0,1,3,0,1,204133
4125,1,1,2,0,1,4,0,1,204134
4126,1,3,1,0,2,3,0,2,204135
4127,2,1,2,0,3,3,0,3,204136
4128,1,1,2,0,3,3,0,3,204137
4129,2,3,2,0,1,3,0,1,204138
4130,1,1,2,0,2,3,0,2,204139
4131,2,3,2,0,2,3,0,2,204140
4132,2,3,1,0,3,3,0,3,204141
4133,2,3,3,0,3,4,0,3,204142
4134,1,3,2,0,2,1,0,2,204143
4135,1,1,1,0,2,4,0,2,204144
4136,1,4,2,1,0,3,1,0,204145
4137,1,3,2,0,2,3,0,2,204146
4138,1,3,1,1,0,3,1,0,204147
4139,1,3,2,0,2,3,0,2,204148
4140,1,3,1,0,4,3,0,4,204149
4141,1,1,1,0,2,3,0,2,204150
4142,2,1,2,1,0,1,1,0,204151
4143,1,1,1,0,2,3,0,2,204152
4144,1,1,2,0,2,4,0,2,204153
4145,1,3,1,0,2,3,0,2,204154
4146,2,3,2,0,1,3,0,1,204155
4147,1,1,2,0,1,3,0,1,204156
4148,1,4,2,0,1,3,0,1,204157
4149,1,1,2,1,0,3,1,0,204158
4150,2,3,2,0,3,3,0,3,204159
4151,1,1,1,0,2,3,0,2,204160
4152,1,1,2,0,1,3,0,1,204161
4153,1,3,1,0,2,3,0,2,204162
4154,2,1,2,0,1,3,0,1,204163
4155,2,3,2,0,3,3,0,3,204164
4156,2,4,1,0,3,1,0,3,204165
4157,1,1,2,0,2,1,0,2,204166
4158,1,1,3,0,1,4,0,1,204167
4159,1,3,2,0,1,3,0,1,204168
4160,1,1,1,0,1,3,0,1,204169
4161,1,3,1,0,2,3,0,2,204170
4162,1,3,2,1,0,3,1,0,204171
4163,1,1,2,0,2,3,0,2,204172
4164,2,3,2,0,2,4,0,2,204173
4165,2,1,2,0,2,3,0,2,204174
4166,2,1,2,0,1,3,0,1,204175
4167,1,4,2,0,1,1,0,1,204176
4168,1,4,1,0,4,3,0,4,204177
4169,1,1,2,0,2,4,0,2,204178
4170,1,3,2,0,1,3,0,1,204179
4171,1,3,2,0,1,3,0,1,204180
4172,2,1,2,0,1,3,0,1,204181
4173,1,3,2,0,4,3,0,4,204182
4174,1,1,2,0,2,3,0,2,204183
4175,1,3,2,1,0,1,1,0,204184
4176,2,1,2,0,3,3,0,3,204185
4177,1,3,2,0,2,3,0,2,204186
4178,1,3,2,0,1,3,0,1,204187
4179,1,3,2,0,2,4,0,2,204188
4180,2,3,1,0,3,3,0,3,204189
4181,1,1,1,0,3,3,0,3,204190
4182,1,3,1,0,1,3,0,1,204191
4183,2,1,1,0,1,3,0,1,204192
4184,1,1,2,1,0,3,1,0,204193
4185,1,3,2,0,4,3,0,4,204194
4186,1,1,2,0,1,3,0,1,204195
4187,2,1,2,0,1,4,0,1,204196
4188,1,4,2,0,1,3,0,1,204197
4189,2,3,2,0,1,3,0,1,204198
4190,1,1,1,0,2,1,0,2,204199
4191,2,1,2,0,2,3,0,2,204200
4192,1,1,2,0,1,3,0,1,204201
4193,1,3,2,0,2,3,0,2,204202
4194,1,1,1,0,2,4,0,2,204203
4195,2,1,1,1,0,1,1,0,204204
4196,1,4,2,0,1,4,0,1,204205
4197,2,3,1,0,2,3,0,2,204206
4198,1,3,2,0,1,4,0,1,204207
4199,2,3,2,0,2,3,0,2,204208
4200,2,3,1,0,4,3,0,4,204209
4201,1,3,2,0,2,1,0,2,204210
4202,1,3,2,0,3,3,0,3,204211
4203,2,1,2,0,2,3,0,2,204212
4204,1,3,2,0,1,3,0,1,204213
4205,1,1,2,0,4,1,0,4,204214
4206,1,3,1,0,2,1,0,2,204215
4207,1,3,2,0,1,4,0,1,204216
4208,1,4,2,0,1,3,0,1,204217
4209,1,3,2,0,3,3,0,3,204218
4210,2,1,1,0,1,3,0,1,204219
4211,1,1,2,0,1,3,0,1,204220
4212,1,1,1,0,3,3,0,3,204221
4213,2,1,2,0,1,3,0,1,204222
4214,1,4,2,0,2,3,0,2,204223
4215,1,1,2,0,1,3,0,1,204224
4216,2,1,2,0,3,3,0,3,204225
4217,1,1,2,0,2,3,0,2,204226
4218,2,1,1,0,3,3,0,3,204227
4219,1,3,2,0,4,3,0,4,204228
4220,2,1,1,0,2,1,0,2,204229
4221,1,4,1,0,4,1,0,4,204230
4222,1,3,2,0,1,3,0,1,204231
4223,1,1,1,0,2,1,0,2,204232
4224,1,4,1,0,1,3,0,1,204233
4225,1,1,2,0,1,4,0,1,204234
4226,1,3,2,0,1,3,0,1,204235
4227,1,3,3,0,1,4,0,1,204236
4228,1,3,2,0,2,3,0,2,204237
4229,1,3,1,0,1,3,0,1,204238
4230,2,1,1,0,3,3,0,3,204239
4231,2,3,2,1,0,3,1,0,204240
4232,1,3,1,0,1,3,0,1,204241
4233,2,3,2,0,1,4,0,1,204242
4234,1,1,2,1,0,3,1,0,204243
4235,2,1,1,0,1,3,0,1,204244
4236,2,3,2,0,1,3,0,1,204245
4237,2,1,3,0,1,4,0,1,204246
4238,1,1,1,0,3,3,0,3,204247
4239,1,1,2,0,1,3,0,1,204248
4240,1,3,2,0,1,3,0,1,204249
4241,1,1,2,0,2,3,0,2,204250
4242,1,1,2,0,2,4,0,2,204251
4243,1,3,1,0,1,3,0,1,204252
4244,1,3,1,0,1,3,0,1,204253
4245,1,3,2,0,1,3,0,1,204254
4246,1,1,2,0,3,3,0,3,204255
4247,1,3,3,0,3,4,0,3,204256
4248,1,3,1,0,1,3,0,1,204257
4249,1,4,2,0,3,4,0,3,204258
4250,1,1,2,0,2,3,0,2,204259
4251,1,3,2,0,1,4,0,1,204260
4252,2,3,2,0,1,4,0,1,204261
4253,1,1,1,0,4,1,0,4,204262
4254,2,1,2,0,1,3,0,1,204263
4255,1,4,2,0,2,3,0,2,204264
4256,1,3,1,0,2,3,0,2,204265
4257,1,3,1,0,3,3,0,3,204266
4258,1,3,2,0,1,3,0,1,204267
4259,2,4,1,0,1,3,0,1,204268
4260,1,1,2,0,1,3,0,1,204269
4261,1,1,2,0,1,4,0,1,204270
4262,2,4,1,0,2,1,0,2,204271
4263,2,3,3,0,1,4,0,1,204272
4264,2,3,2,0,3,3,0,3,204273
4265,1,3,2,0,1,3,0,1,204274
4266,1,1,1,0,2,3,0,2,204275
4267,2,3,2,0,2,4,0,2,204276
4268,1,3,1,0,2,4,0,2,204277
4269,1,3,1,0,2,3,0,2,204278
4270,2,3,1,0,1,3,0,1,204279
4271,2,3,2,0,1,4,0,1,204280
4272,1,4,2,0,3,1,0,3,204281
4273,1,3,2,0,1,3,0,1,204282
4274,1,1,2,0,2,4,0,2,204283
4275,1,1,1,0,2,4,0,2,204284
4276,1,1,2,0,2,1,0,2,204285
4277,1,1,2,0,1,4,0,1,204286
4278,1,3,2,0,2,3,0,2,204287
4279,1,1,2,0,1,4,0,1,204288
4280,1,1,2,0,3,1,0,3,204289
4281,1,1,1,0,1,3,0,1,204290
4282,1,1,1,0,2,3,0,2,204291
4283,2,3,2,0,1,4,0,1,204292
4284,1,1,1,0,4,1,0,4,204293
4285,1,3,1,0,1,3,0,1,204294
4286,1,4,2,0,2,3,0,2,204295
4287,2,4,2,0,2,4,0,2,204296
4288,1,3,1,0,2,3,0,2,204297
4289,1,3,2,0,3,3,0,3,204298
4290,2,4,2,0,2,1,0,2,204299
4291,1,1,1,0,2,3,0,2,204300
4292,1,3,1,0,1,3,0,1,204301
4293,1,1,1,0,2,3,0,2,204302
4294,1,1,2,0,1,4,0,1,204303
4295,1,1,2,0,4,3,0,4,204304
4296,1,3,1,0,1,3,0,1,204305
4297,1,3,2,1,0,3,1,0,204306
4298,2,3,1,0,1,3,0,1,204307
4299,1,3,1,0,1,3,0,1,204308
4300,2,3,2,0,2,3,0,2,204309
4301,1,1,1,0,1,3,0,1,204310
4302,1,1,1,0,1,4,0,1,204311
4303,2,3,1,0,1,3,0,1,204312
4304,1,1,2,0,2,3,0,2,204313
4305,2,1,2,1,0,3,1,0,204314
4306,2,1,1,0,4,3,0,4,204315
4307,1,4,3,0,1,4,0,1,204316
4308,1,3,2,0,3,3,0,3,204317
4309,1,3,2,0,1,3,0,1,204318
4310,1,3,2,0,2,3,0,2,204319
4311,1,3,2,0,3,3,0,3,204320
4312,1,1,2,0,2,3,0,2,204321
4313,1,1,1,0,4,3,0,4,204322
4314,2,1,1,0,1,3,0,1,204323
4315,1,1,3,0,1,4,0,1,204324
4316,1,1,1,1,0,3,1,0,204325
4317,1,3,1,0,1,3,0,1,204326
4318,2,4,1,0,1,3,0,1,204327
4319,1,4,1,0,2,4,0,2,204328
4320,2,3,1,0,2,3,0,2,204329
4321,2,1,2,0,2,3,0,2,204330
4322,1,1,1,1,0,3,1,0,204331
4323,1,1,1,0,2,3,0,2,204332
4324,2,1,2,0,2,3,0,2,204333
4325,1,3,2,0,3,3,0,3,204334
4326,1,4,1,0,2,3,0,2,204335
4327,1,4,2,0,2,1,0,2,204336
4328,2,1,1,0,3,3,0,3,204337
4329,1,3,2,0,4,3,0,4,204338
4330,1,1,2,0,4,3,0,4,204339
4331,2,3,1,0,2,1,0,2,204340
4332,2,3,1,0,3,3,0,3,204341
4333,1,3,1,0,1,3,0,1,204342
4334,1,1,2,0,4,3,0,4,204343
4335,1,1,2,0,2,4,0,2,204344
4336,1,1,1,0,1,4,0,1,204345
4337,1,1,2,0,2,3,0,2,204346
4338,1,3,1,0,3,3,0,3,204347
4339,1,1,2,0,3,3,0,3,204348
4340,1,3,2,0,3,3,0,3,204349
4341,1,3,2,0,2,3,0,2,204350
4342,1,3,2,0,2,4,0,2,204351
4343,1,1,2,0,3,3,0,3,204352
4344,2,1,2,0,3,3,0,3,204353
4345,2,1,1,0,3,3,0,3,204354
4346,2,1,2,0,2,3,0,2,204355
4347,2,3,2,0,3,1,0,3,204356
4348,2,4,2,0,2,4,0,2,204357
4349,1,3,1,0,1,3,0,1,204358
4350,1,1,1,0,4,1,0,4,204359
4351,2,1,2,0,1,4,0,1,204360
4352,1,3,2,0,1,3,0,1,204361
4353,1,1,1,0,4,1,0,4,204362
4354,2,1,1,0,2,3,0,2,204363
4355,1,1,2,0,1,4,0,1,204364
4356,1,3,2,0,3,3,0,3,204365
4357,1,1,2,0,1,3,0,1,204366
4358,2,1,1,0,2,3,0,2,204367
4359,1,4,2,0,1,3,0,1,204368
4360,1,3,1,0,4,3,0,4,204369
4361,1,1,2,0,3,3,0,3,204370
4362,2,3,2,0,2,1,0,2,204371
4363,2,1,2,0,3,3,0,3,204372
4364,2,1,3,0,1,4,0,1,204373
4365,1,3,2,0,1,3,0,1,204374
4366,1,3,3,0,1,4,0,1,204375
4367,1,1,2,0,1,4,0,1,204376
4368,1,4,2,0,2,1,0,2,204377
4369,1,4,3,0,3,4,0,3,204378
4370,2,3,1,0,3,3,0,3,204379
4371,1,1,1,0,4,3,0,4,204380
4372,2,3,2,0,3,3,0,3,204381
4373,1,4,2,0,1,3,0,1,204382
4374,2,1,2,0,1,3,0,1,204383
4375,2,3,2,0,2,3,0,2,204384
4376,1,3,1,0,1,3,0,1,204385
4377,1,1,1,0,1,3,0,1,204386
4378,1,1,2,1,0,3,1,0,204387
4379,1,3,2,0,2,3,0,2,204388
4380,1,3,2,0,1,3,0,1,204389
4381,1,1,2,0,2,3,0,2,204390
4382,2,3,2,1,0,3,1,0,204391
4383,1,3,2,0,2,3,0,2,204392
4384,2,1,1,0,2,3,0,2,204393
4385,2,1,2,0,2,3,0,2,204394
4386,1,1,2,0,2,3,0,2,204395
4387,1,3,2,0,1,3,0,1,204396
4388,1,1,2,0,1,4,0,1,204397
4389,1,3,2,0,1,3,0,1,204398
4390,1,3,1,0,2,3,0,2,204399
4391,1,3,2,0,1,3,0,1,204400
4392,1,1,1,0,2,4,0,2,204401
4393,1,1,1,0,1,3,0,1,204402
4394,1,1,2,0,4,3,0,4,204403
4395,1,1,1,0,2,4,0,2,204404
4396,2,3,2,0,1,3,0,1,204405
4397,1,1,1,0,4,3,0,4,204406
4398,1,1,3,0,1,4,0,1,204407
4399,1,4,1,0,2,3,0,2,204408
4400,1,3,2,0,2,3,0,2,204409
4401,1,4,2,0,2,4,0,2,204410
4402,1,1,2,1,0,3,1,0,204411
4403,1,3,2,0,2,3,0,2,204412
4404,1,3,2,0,1,3,0,1,204413
4405,1,1,1,0,1,3,0,1,204414
4406,2,3,1,0,2,3,0,2,204415
4407,1,3,3,0,1,4,0,1,204416
4408,1,1,2,0,2,3,0,2,204417
4409,2,1,1,0,1,3,0,1,204418
4410,1,1,1,0,2,3,0,2,204419
4411,1,1,2,0,3,3,0,3,204420
4412,1,3,1,0,1,3,0,1,204421
4413,1,1,2,0,1,4,0,1,204422
4414,2,1,2,0,1,3,0,1,204423
4415,1,3,2,0,3,3,0,3,204424
4416,1,3,2,0,1,3,0,1,204425
4417,1,3,2,0,2,1,0,2,204426
4418,1,3,2,0,2,1,0,2,204427
4419,2,1,2,0,2,4,0,2,204428
4420,2,1,2,0,2,3,0,2,204429
4421,1,3,2,0,2,3,0,2,204430
4422,1,1,2,0,1,3,0,1,204431
4423,1,3,1,0,1,4,0,1,204432
4424,2,1,2,0,2,3,0,2,204433
4425,1,3,2,0,1,3,0,1,204434
4426,2,3,1,0,1,3,0,1,204435
4427,1,1,2,0,2,4,0,2,204436
4428,1,3,2,0,2,3,0,2,204437
4429,1,3,3,0,3,4,0,3,204438
4430,1,1,1,0,1,4,0,1,204439
4431,1,4,1,0,1,4,0,1,204440
4432,1,3,2,0,1,4,0,1,204441
4433,2,4,2,0,1,3,0,1,204442
4434,1,1,3,0,1,4,0,1,204443
4435,1,1,1,0,3,3,0,3,204444
4436,1,1,1,0,3,1,0,3,204445
4437,1,3,2,0,1,4,0,1,204446
4438,2,1,2,0,3,3,0,3,204447
4439,1,1,2,0,4,3,0,4,204448
4440,1,1,2,1,0,3,1,0,204449
4441,1,3,2,0,1,4,0,1,204450
4442,2,1,2,0,3,3,0,3,204451
4443,1,1,2,1,0,3,1,0,204452
4444,1,3,2,0,2,3,0,2,204453
4445,1,1,1,0,2,1,0,2,204454
4446,2,1,1,0,3,3,0,3,204455
4447,1,1,3,0,3,4,0,3,204456
4448,2,3,2,0,2,4,0,2,204457
4449,2,3,1,0,4,3,0,4,204458
4450,1,3,2,0,1,3,0,1,204459
4451,1,1,2,0,2,4,0,2,204460
4452,2,3,2,0,2,3,0,2,204461
4453,2,1,2,0,1,3,0,1,204462
4454,1,3,3,0,1,4,0,1,204463
4455,1,3,2,0,2,3,0,2,204464
4456,1,1,1,0,1,3,0,1,204465
4457,1,3,2,0,4,3,0,4,204466
4458,1,3,1,0,2,1,0,2,204467
4459,1,3,3,0,1,4,0,1,204468
4460,1,3,2,0,2,3,0,2,204469
4461,1,1,2,0,1,1,0,1,204470
4462,2,1,1,0,1,3,0,1,204471
4463,2,1,2,0,1,3,0,1,204472
4464,1,3,2,0,2,3,0,2,204473
4465,1,1,1,0,1,3,0,1,204474
4466,1,3,2,0,4,3,0,4,204475
4467,1,1,2,0,2,4,0,2,204476
4468,1,3,3,0,1,4,0,1,204477
4469,1,4,2,0,1,4,0,1,204478
4470,1,3,2,0,2,4,0,2,204479
4471,2,1,3,0,1,4,0,1,204480
4472,1,1,2,0,1,4,0,1,204481
