,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,CustomerID
3847,0,1,0,0,2,1,0,2,203855
3848,0,0,0,0,2,3,0,1,203856
3849,0,1,0,0,2,2,0,1,203857
3850,0,0,0,1,0,2,1,2,203858
3851,0,1,0,0,2,3,0,0,203859
3852,1,1,0,0,0,2,1,1,203860
3853,0,1,0,0,2,2,0,1,203861
3854,1,2,0,0,0,2,1,0,203862
3855,1,1,0,0,0,2,1,1,203863
3856,0,1,0,0,2,2,0,1,203864
3857,0,1,0,1,0,2,0,2,203865
3858,0,0,0,0,2,3,0,1,203866
3859,0,1,0,0,2,1,1,1,203867
3860,1,0,0,0,0,2,2,1,203868
3861,1,0,0,0,0,2,1,2,203869
3862,0,1,0,0,2,0,1,2,203870
3863,0,1,0,0,2,2,0,1,203871
3864,0,0,0,0,2,3,0,1,203872
3865,1,1,0,0,0,1,2,1,203873
3866,0,0,0,1,0,2,0,3,203874
3867,0,0,0,1,0,2,0,3,203875
3868,0,1,0,1,0,1,0,3,203876
3869,1,1,0,0,0,1,1,2,203877
3870,0,0,0,0,2,2,1,1,203879
3871,0,0,0,0,2,2,1,1,203880
3872,0,2,0,0,0,2,2,0,203881
3873,0,1,0,0,2,3,0,0,203882
3874,0,0,0,1,0,2,0,3,203883
3875,1,2,0,0,0,1,1,1,203884
3876,1,2,0,0,0,2,1,0,203885
3877,0,0,0,0,2,3,0,1,203886
3878,0,1,0,0,0,3,1,1,203887
3879,0,0,0,0,3,2,0,1,203888
3880,0,1,1,0,1,1,0,2,203889
3881,1,0,0,0,0,2,1,2,203890
3882,1,1,0,0,0,3,1,0,203891
3883,1,1,0,0,0,2,1,1,203892
3884,0,0,0,0,3,1,1,1,203893
3885,0,1,1,1,0,0,1,2,203894
3886,1,1,0,0,0,1,1,2,203895
3887,1,2,0,0,0,2,1,0,203896
3888,1,0,0,0,0,2,1,2,203897
3889,1,1,0,0,0,0,2,2,203898
3890,0,1,0,0,2,1,1,1,203899
3891,1,2,0,0,0,2,1,0,203900
3892,0,0,0,0,2,2,0,2,203901
3893,0,1,0,0,2,1,0,2,203902
3894,1,1,0,0,0,2,1,1,203903
3895,0,0,0,0,2,1,1,2,203904
3896,0,0,0,1,0,3,0,2,203905
3897,0,0,1,0,1,2,0,2,203906
3898,1,1,0,0,0,2,2,0,203907
3899,0,1,0,0,2,0,1,2,203908
3900,1,1,0,0,0,3,1,0,203909
3901,0,0,0,1,0,3,0,2,203910
3902,1,1,0,0,0,2,1,1,203911
3903,1,1,0,0,0,3,1,0,203912
3904,1,0,0,0,0,3,1,1,203913
3905,1,1,1,0,0,0,2,1,203914
3906,1,2,0,0,0,2,1,0,203915
3907,0,1,0,0,2,1,1,1,203916
3908,0,2,0,0,2,1,0,1,203917
3909,0,0,0,0,2,3,0,1,203918
3910,0,2,0,0,2,1,1,0,203919
3911,0,0,0,0,2,2,0,2,203920
3912,0,1,0,0,2,2,0,1,203921
3913,0,2,0,1,0,1,1,1,203922
3914,1,0,0,0,0,3,1,1,203923
3915,0,0,0,0,2,3,0,1,203924
3916,1,1,0,0,0,0,2,2,203925
3917,0,1,0,0,2,2,0,1,203926
3918,0,0,0,0,2,3,0,1,203927
3919,0,1,0,0,2,1,1,1,203928
3920,0,1,0,1,0,1,0,3,203929
3921,0,1,0,0,2,2,0,1,203930
3922,0,1,0,0,2,3,0,0,203931
3923,0,1,1,0,1,1,0,2,203932
3924,0,1,0,0,2,1,1,1,203933
3925,1,2,0,0,0,1,1,1,203934
3926,0,1,0,0,2,1,1,1,203935
3927,0,1,0,1,0,0,1,3,203936
3928,0,1,0,0,2,1,1,1,203937
3929,0,0,0,0,2,2,1,1,203938
3930,0,1,0,0,0,2,1,2,203939
3931,0,2,0,0,2,0,1,1,203940
3932,1,0,0,0,0,3,1,1,203941
3933,0,0,0,1,0,2,0,3,203942
3934,0,0,0,0,0,2,2,2,203943
3935,0,0,0,0,2,2,1,1,203944
3936,1,1,0,0,0,2,1,1,203945
3937,0,0,0,0,2,2,1,1,203946
3938,1,0,0,0,1,2,1,1,203947
3939,0,0,0,0,2,3,0,1,203948
3940,0,0,0,0,2,2,0,2,203949
3941,0,0,0,0,2,3,0,1,203950
3942,0,0,0,0,2,2,0,2,203951
3943,0,1,0,0,2,1,0,2,203952
3944,1,2,0,0,0,1,1,1,203953
3945,0,1,0,0,2,2,0,1,203954
3946,0,1,0,0,2,1,0,2,203955
3947,0,1,0,0,2,1,1,1,203956
3948,0,2,0,1,0,1,1,1,203957
3949,1,1,0,0,0,1,2,1,203958
3950,0,0,0,0,1,2,1,2,203959
3951,1,1,0,0,0,2,2,0,203960
3952,0,1,0,0,2,2,0,1,203961
3953,1,1,0,0,0,2,2,0,203962
3954,0,1,0,0,2,2,0,1,203963
3955,0,1,0,1,0,1,1,2,203964
3956,0,0,0,0,3,1,1,1,203965
3957,1,0,0,0,0,2,1,2,203966
3958,0,1,0,1,0,3,0,1,203967
3959,1,0,0,0,0,2,1,2,203968
3960,0,2,0,1,0,0,1,2,203969
3961,0,2,0,1,0,2,0,1,203970
3962,0,0,0,0,2,2,0,2,203971
3963,1,1,0,0,0,2,1,1,203972
3964,1,1,0,0,0,2,1,1,203973
3965,1,0,0,0,0,3,1,1,203974
3966,1,2,0,0,0,0,2,1,203975
3967,0,0,0,0,0,3,1,2,203976
3968,0,1,1,1,0,0,1,2,203977
3969,0,0,0,1,1,1,0,3,203978
3970,0,0,1,0,1,2,0,2,203979
3971,1,2,0,0,0,1,2,0,203980
3972,0,1,0,1,0,2,0,2,203981
3973,0,1,0,0,2,3,0,0,203982
3974,0,0,0,0,2,3,0,1,203983
3975,1,2,1,0,0,0,2,0,203984
3976,0,1,0,0,2,2,0,1,203985
3977,0,0,0,0,2,2,1,1,203986
3978,1,1,0,0,0,2,1,1,203987
3979,0,1,0,0,2,1,0,2,203988
3980,1,1,0,0,0,0,2,2,203989
3981,1,0,0,0,0,2,2,1,203990
3982,0,1,0,1,0,2,0,2,203991
3983,0,0,0,1,0,2,1,2,203992
3984,1,0,0,0,0,3,1,1,203993
3985,1,1,0,0,0,2,1,1,203994
3986,0,0,0,0,2,2,1,1,203995
3987,0,1,0,1,0,2,0,2,203996
3988,1,1,0,0,0,2,1,1,203997
3989,1,0,0,0,0,3,1,1,203998
3990,0,1,0,1,0,1,1,2,203999
3991,0,0,0,0,3,2,0,1,204000
3992,0,1,0,0,2,2,0,1,204001
3993,1,1,0,0,0,2,1,1,204002
3994,0,0,0,1,0,2,1,2,204003
3995,0,2,1,0,1,2,0,0,204004
3996,1,0,0,0,0,2,2,1,204005
3997,1,0,0,0,0,2,1,2,204006
3998,0,1,0,1,0,3,0,1,204007
3999,1,0,0,0,0,2,2,1,204008
4000,0,0,0,1,1,1,0,3,204009
4001,1,1,0,0,0,1,1,2,204010
4002,1,1,0,0,0,3,1,0,204011
4003,0,0,1,0,1,2,1,1,204012
4004,1,1,0,0,0,3,1,0,204013
4005,0,1,0,0,2,2,0,1,204014
4006,0,1,0,0,2,1,1,1,204015
4007,0,2,0,0,2,0,1,1,204016
4008,1,1,0,0,0,0,2,2,204017
4009,1,2,0,0,0,2,1,0,204018
4010,0,2,0,0,0,2,1,1,204019
4011,0,2,0,0,0,2,1,1,204020
4012,1,0,0,0,0,2,2,1,204021
4013,0,0,0,0,2,3,0,1,204022
4014,0,0,0,0,2,1,1,2,204023
4015,0,1,1,1,0,1,1,1,204024
4016,1,2,0,0,0,1,2,0,204025
4017,0,2,1,0,1,0,1,1,204026
4018,0,1,0,0,2,2,0,1,204027
4019,1,1,0,0,0,1,1,2,204028
4020,0,1,0,1,0,1,1,2,204029
4021,0,0,0,1,0,1,1,3,204030
4022,0,1,0,1,1,1,0,2,204031
4023,0,1,0,0,2,1,0,2,204032
4024,0,2,1,0,1,2,0,0,204033
4025,0,2,0,0,2,2,0,0,204034
4026,1,1,0,0,0,3,1,0,204035
4027,0,1,0,0,2,1,0,2,204036
4028,0,1,0,0,0,2,2,1,204037
4029,1,1,0,0,0,2,1,1,204038
4030,0,1,0,0,2,1,0,2,204039
4031,0,0,0,1,0,2,0,3,204040
4032,0,0,0,0,2,2,1,1,204041
4033,0,0,0,0,3,2,0,1,204042
4034,1,0,0,0,0,2,1,2,204043
4035,0,1,0,0,2,1,1,1,204044
4036,0,1,1,1,0,1,1,1,204045
4037,1,1,0,0,0,1,1,2,204046
4038,0,1,0,1,0,2,0,2,204047
4039,0,1,0,0,2,1,0,2,204048
4040,1,0,0,0,0,3,1,1,204049
4041,0,2,0,1,0,1,1,1,204050
4042,1,1,0,0,0,1,1,2,204051
4043,1,1,0,0,0,2,1,1,204052
4044,1,1,0,0,0,2,1,1,204053
4045,0,0,0,0,2,1,1,2,204054
4046,0,0,0,0,2,2,1,1,204055
4047,1,0,0,0,1,0,2,2,204056
4048,0,1,0,0,2,0,1,2,204057
4049,1,1,0,0,0,3,1,0,204058
4050,0,0,0,0,3,1,0,2,204059
4051,0,0,0,0,2,2,1,1,204060
4052,0,2,1,0,1,2,0,0,204061
4053,0,1,0,0,2,2,0,1,204062
4054,0,0,0,0,2,1,1,2,204063
4055,1,1,0,0,0,2,1,1,204064
4056,0,0,0,1,0,3,0,2,204065
4057,1,0,0,0,0,3,1,1,204066
4058,1,1,0,0,0,2,1,1,204067
4059,0,1,1,1,0,1,1,1,204068
4060,1,1,0,0,1,2,1,0,204069
4061,1,0,0,0,0,3,1,1,204070
4062,0,0,0,0,2,2,0,2,204071
4063,0,0,0,1,0,3,0,2,204072
4064,0,1,0,0,2,2,0,1,204073
4065,0,0,0,0,2,3,0,1,204074
4066,0,1,0,0,2,3,0,0,204075
4067,0,0,0,0,2,3,0,1,204076
4068,0,1,0,1,0,2,0,2,204077
4069,0,1,0,0,2,3,0,0,204078
4070,0,1,0,0,0,1,2,2,204079
4071,0,1,0,0,2,2,0,1,204080
4072,0,1,0,1,0,1,0,3,204081
4073,1,1,1,0,0,0,2,1,204082
4074,0,1,0,0,2,1,1,1,204083
4075,0,0,0,0,3,2,0,1,204084
4076,0,1,0,0,3,0,1,1,204085
4077,0,1,0,0,2,2,1,0,204086
4078,1,1,0,0,0,3,1,0,204087
4079,1,1,0,0,0,1,1,2,204088
4080,0,1,0,0,2,1,0,2,204089
4081,0,1,0,0,2,1,1,1,204090
4082,0,1,0,0,2,1,1,1,204091
4083,0,0,0,1,0,2,0,3,204092
4084,0,1,0,0,2,0,1,2,204093
4085,0,0,0,0,2,2,0,2,204094
4086,0,0,0,0,2,1,1,2,204095
4087,0,0,0,0,2,1,1,2,204096
4088,0,0,0,0,2,3,0,1,204097
4089,1,0,0,0,0,2,1,2,204098
4090,0,0,0,0,2,2,0,2,204099
4091,0,0,0,0,0,3,1,2,204100
4092,0,0,0,0,0,3,2,1,204101
4093,1,2,0,0,0,2,1,0,204102
4094,0,0,1,0,1,1,1,2,204103
4095,0,1,0,0,0,3,1,1,204104
4096,0,0,0,0,2,1,1,2,204105
4097,1,1,0,0,0,2,1,1,204106
4098,0,1,0,0,2,3,0,0,204107
4099,0,1,1,0,1,3,0,0,204108
4100,0,1,0,0,2,2,0,1,204109
4101,1,1,0,0,0,1,2,1,204110
4102,1,1,0,0,0,2,1,1,204111
4103,1,1,0,0,0,2,1,1,204112
4104,1,0,0,0,1,2,1,1,204113
4105,1,1,0,0,1,2,1,0,204114
4106,1,2,0,0,0,2,1,0,204115
4107,0,1,0,0,2,3,0,0,204116
4108,1,0,0,0,0,3,1,1,204117
4109,1,0,0,0,0,3,1,1,204118
4110,0,0,0,1,0,2,0,3,204119
4111,0,1,0,0,2,2,0,1,204120
4112,0,1,0,0,2,1,1,1,204121
4113,1,2,0,0,0,2,1,0,204122
4114,0,0,0,1,0,3,0,2,204123
4115,0,0,0,1,0,3,0,2,204124
4116,0,2,0,1,0,1,1,1,204125
4117,1,2,0,0,0,0,2,1,204126
4118,0,1,0,1,0,2,0,2,204127
4119,0,0,0,0,3,0,1,2,204128
4120,0,1,0,1,0,0,1,3,204129
4121,1,1,1,0,0,1,2,0,204130
4122,0,0,0,0,3,1,1,1,204131
4123,0,1,1,1,0,1,1,1,204132
4124,1,0,0,0,0,2,1,2,204133
4125,1,1,0,0,0,1,2,1,204134
4126,0,0,0,0,2,2,0,2,204135
4127,0,2,0,1,0,2,0,1,204136
4128,0,1,0,1,0,2,0,2,204137
4129,1,1,0,0,0,3,1,0,204138
4130,0,1,0,0,2,2,0,1,204139
4131,0,1,0,0,2,3,0,0,204140
4132,0,1,0,1,0,2,0,2,204141
4133,0,1,1,1,0,1,1,1,204142
4134,0,0,0,0,2,2,1,1,204143
4135,0,1,0,0,2,0,1,2,204144
4136,0,0,0,0,1,3,1,1,204145
4137,0,0,0,0,2,3,0,1,204146
4138,0,0,0,0,0,3,1,2,204147
4139,0,0,0,0,2,3,0,1,204148
4140,0,0,1,0,1,2,0,2,204149
4141,0,1,0,0,2,1,0,2,204150
4142,0,2,0,0,0,2,2,0,204151
4143,0,1,0,0,2,1,0,2,204152
4144,0,1,0,0,2,1,1,1,204153
4145,0,0,0,0,2,2,0,2,204154
4146,1,1,0,0,0,3,1,0,204155
4147,1,1,0,0,0,2,1,1,204156
4148,1,0,0,0,1,2,1,1,204157
4149,0,1,0,0,0,3,1,1,204158
4150,0,1,0,1,0,3,0,1,204159
4151,0,1,0,0,2,1,0,2,204160
4152,1,1,0,0,0,2,1,1,204161
4153,0,0,0,0,2,2,0,2,204162
4154,1,2,0,0,0,2,1,0,204163
4155,0,1,0,1,0,3,0,1,204164
4156,0,1,0,1,1,0,1,2,204165
4157,0,1,0,0,2,1,1,1,204166
4158,1,1,1,0,0,0,2,1,204167
4159,1,0,0,0,0,3,1,1,204168
4160,1,1,0,0,0,1,1,2,204169
4161,0,0,0,0,2,2,0,2,204170
4162,0,0,0,0,0,4,1,1,204171
4163,0,1,0,0,2,2,0,1,204172
4164,0,1,0,0,2,2,1,0,204173
4165,0,2,0,0,2,2,0,0,204174
4166,1,2,0,0,0,2,1,0,204175
4167,1,0,0,0,1,1,2,1,204176
4168,0,0,1,0,2,1,0,2,204177
4169,0,1,0,0,2,1,1,1,204178
4170,1,0,0,0,0,3,1,1,204179
4171,1,0,0,0,0,3,1,1,204180
4172,1,2,0,0,0,2,1,0,204181
4173,0,0,1,0,1,3,0,1,204182
4174,0,1,0,0,2,2,0,1,204183
4175,0,0,0,0,0,3,2,1,204184
4176,0,2,0,1,0,2,0,1,204185
4177,0,0,0,0,2,3,0,1,204186
4178,1,0,0,0,0,3,1,1,204187
4179,0,0,0,0,2,2,1,1,204188
4180,0,1,0,1,0,2,0,2,204189
4181,0,1,0,1,0,1,0,3,204190
4182,1,0,0,0,0,2,1,2,204191
4183,1,2,0,0,0,1,1,1,204192
4184,0,1,0,0,0,3,1,1,204193
4185,0,0,1,0,1,3,0,1,204194
4186,1,1,0,0,0,2,1,1,204195
4187,1,2,0,0,0,1,2,0,204196
4188,1,0,0,0,1,2,1,1,204197
4189,1,1,0,0,0,3,1,0,204198
4190,0,1,0,0,2,0,1,2,204199
4191,0,2,0,0,2,2,0,0,204200
4192,1,1,0,0,0,2,1,1,204201
4193,0,0,0,0,2,3,0,1,204202
4194,0,1,0,0,2,0,1,2,204203
4195,0,2,0,0,0,1,2,1,204204
4196,1,0,0,0,1,1,2,1,204205
4197,0,1,0,0,2,2,0,1,204206
4198,1,0,0,0,0,2,2,1,204207
4199,0,1,0,0,2,3,0,0,204208
4200,0,1,1,0,1,2,0,1,204209
4201,0,0,0,0,2,2,1,1,204210
4202,0,0,0,1,0,3,0,2,204211
4203,0,2,0,0,2,2,0,0,204212
4204,1,0,0,0,0,3,1,1,204213
4205,0,1,1,0,1,1,1,1,204214
4206,0,0,0,0,2,1,1,2,204215
4207,1,0,0,0,0,2,2,1,204216
4208,1,0,0,0,1,2,1,1,204217
4209,0,0,0,1,0,3,0,2,204218
4210,1,2,0,0,0,1,1,1,204219
4211,1,1,0,0,0,2,1,1,204220
4212,0,1,0,1,0,1,0,3,204221
4213,1,2,0,0,0,2,1,0,204222
4214,0,0,0,0,3,2,0,1,204223
4215,1,1,0,0,0,2,1,1,204224
4216,0,2,0,1,0,2,0,1,204225
4217,0,1,0,0,2,2,0,1,204226
4218,0,2,0,1,0,1,0,2,204227
4219,0,0,1,0,1,3,0,1,204228
4220,0,2,0,0,2,0,1,1,204229
4221,0,0,1,0,2,0,1,2,204230
4222,1,0,0,0,0,3,1,1,204231
4223,0,1,0,0,2,0,1,2,204232
4224,1,0,0,0,1,1,1,2,204233
4225,1,1,0,0,0,1,2,1,204234
4226,1,0,0,0,0,3,1,1,204235
4227,1,0,1,0,0,1,2,1,204236
4228,0,0,0,0,2,3,0,1,204237
4229,1,0,0,0,0,2,1,2,204238
4230,0,2,0,1,0,1,0,2,204239
4231,0,1,0,0,0,4,1,0,204240
4232,1,0,0,0,0,2,1,2,204241
4233,1,1,0,0,0,2,2,0,204242
4234,0,1,0,0,0,3,1,1,204243
4235,1,2,0,0,0,1,1,1,204244
4236,1,1,0,0,0,3,1,0,204245
4237,1,2,1,0,0,0,2,0,204246
4238,0,1,0,1,0,1,0,3,204247
4239,1,1,0,0,0,2,1,1,204248
4240,1,0,0,0,0,3,1,1,204249
4241,0,1,0,0,2,2,0,1,204250
4242,0,1,0,0,2,1,1,1,204251
4243,1,0,0,0,0,2,1,2,204252
4244,1,0,0,0,0,2,1,2,204253
4245,1,0,0,0,0,3,1,1,204254
4246,0,1,0,1,0,2,0,2,204255
4247,0,0,1,1,0,1,1,2,204256
4248,1,0,0,0,0,2,1,2,204257
4249,0,0,0,1,1,1,1,2,204258
4250,0,1,0,0,2,2,0,1,204259
4251,1,0,0,0,0,2,2,1,204260
4252,1,1,0,0,0,2,2,0,204261
4253,0,1,1,0,1,0,1,2,204262
4254,1,2,0,0,0,2,1,0,204263
4255,0,0,0,0,3,2,0,1,204264
4256,0,0,0,0,2,2,0,2,204265
4257,0,0,0,1,0,2,0,3,204266
4258,1,0,0,0,0,3,1,1,204267
4259,1,1,0,0,1,1,1,1,204268
4260,1,1,0,0,0,2,1,1,204269
4261,1,1,0,0,0,1,2,1,204270
4262,0,1,0,0,3,0,1,1,204271
4263,1,1,1,0,0,1,2,0,204272
4264,0,1,0,1,0,3,0,1,204273
4265,1,0,0,0,0,3,1,1,204274
4266,0,1,0,0,2,1,0,2,204275
4267,0,1,0,0,2,2,1,0,204276
4268,0,0,0,0,2,1,1,2,204277
4269,0,0,0,0,2,2,0,2,204278
4270,1,1,0,0,0,2,1,1,204279
4271,1,1,0,0,0,2,2,0,204280
4272,0,0,0,1,1,1,1,2,204281
4273,1,0,0,0,0,3,1,1,204282
4274,0,1,0,0,2,1,1,1,204283
4275,0,1,0,0,2,0,1,2,204284
4276,0,1,0,0,2,1,1,1,204285
4277,1,1,0,0,0,1,2,1,204286
4278,0,0,0,0,2,3,0,1,204287
4279,1,1,0,0,0,1,2,1,204288
4280,0,1,0,1,0,1,1,2,204289
4281,1,1,0,0,0,1,1,2,204290
4282,0,1,0,0,2,1,0,2,204291
4283,1,1,0,0,0,2,2,0,204292
4284,0,1,1,0,1,0,1,2,204293
4285,1,0,0,0,0,2,1,2,204294
4286,0,0,0,0,3,2,0,1,204295
4287,0,1,0,0,3,1,1,0,204296
4288,0,0,0,0,2,2,0,2,204297
4289,0,0,0,1,0,3,0,2,204298
4290,0,1,0,0,3,1,1,0,204299
4291,0,1,0,0,2,1,0,2,204300
4292,1,0,0,0,0,2,1,2,204301
4293,0,1,0,0,2,1,0,2,204302
4294,1,1,0,0,0,1,2,1,204303
4295,0,1,1,0,1,2,0,1,204304
4296,1,0,0,0,0,2,1,2,204305
4297,0,0,0,0,0,4,1,1,204306
4298,1,1,0,0,0,2,1,1,204307
4299,1,0,0,0,0,2,1,2,204308
4300,0,1,0,0,2,3,0,0,204309
4301,1,1,0,0,0,1,1,2,204310
4302,1,1,0,0,0,0,2,2,204311
4303,1,1,0,0,0,2,1,1,204312
4304,0,1,0,0,2,2,0,1,204313
4305,0,2,0,0,0,3,1,0,204314
4306,0,2,1,0,1,1,0,1,204315
4307,1,0,1,0,1,0,2,1,204316
4308,0,0,0,1,0,3,0,2,204317
4309,1,0,0,0,0,3,1,1,204318
4310,0,0,0,0,2,3,0,1,204319
4311,0,0,0,1,0,3,0,2,204320
4312,0,1,0,0,2,2,0,1,204321
4313,0,1,1,0,1,1,0,2,204322
4314,1,2,0,0,0,1,1,1,204323
4315,1,1,1,0,0,0,2,1,204324
4316,0,1,0,0,0,2,1,2,204325
4317,1,0,0,0,0,2,1,2,204326
4318,1,1,0,0,1,1,1,1,204327
4319,0,0,0,0,3,0,1,2,204328
4320,0,1,0,0,2,2,0,1,204329
4321,0,2,0,0,2,2,0,0,204330
4322,0,1,0,0,0,2,1,2,204331
4323,0,1,0,0,2,1,0,2,204332
4324,0,2,0,0,2,2,0,0,204333
4325,0,0,0,1,0,3,0,2,204334
4326,0,0,0,0,3,1,0,2,204335
4327,0,0,0,0,3,1,1,1,204336
4328,0,2,0,1,0,1,0,2,204337
4329,0,0,1,0,1,3,0,1,204338
4330,0,1,1,0,1,2,0,1,204339
4331,0,1,0,0,2,1,1,1,204340
4332,0,1,0,1,0,2,0,2,204341
4333,1,0,0,0,0,2,1,2,204342
4334,0,1,1,0,1,2,0,1,204343
4335,0,1,0,0,2,1,1,1,204344
4336,1,1,0,0,0,0,2,2,204345
4337,0,1,0,0,2,2,0,1,204346
4338,0,0,0,1,0,2,0,3,204347
4339,0,1,0,1,0,2,0,2,204348
4340,0,0,0,1,0,3,0,2,204349
4341,0,0,0,0,2,3,0,1,204350
4342,0,0,0,0,2,2,1,1,204351
4343,0,1,0,1,0,2,0,2,204352
4344,0,2,0,1,0,2,0,1,204353
4345,0,2,0,1,0,1,0,2,204354
4346,0,2,0,0,2,2,0,0,204355
4347,0,1,0,1,0,2,1,1,204356
4348,0,1,0,0,3,1,1,0,204357
4349,1,0,0,0,0,2,1,2,204358
4350,0,1,1,0,1,0,1,2,204359
4351,1,2,0,0,0,1,2,0,204360
4352,1,0,0,0,0,3,1,1,204361
4353,0,1,1,0,1,0,1,2,204362
4354,0,2,0,0,2,1,0,1,204363
4355,1,1,0,0,0,1,2,1,204364
4356,0,0,0,1,0,3,0,2,204365
4357,1,1,0,0,0,2,1,1,204366
4358,0,2,0,0,2,1,0,1,204367
4359,1,0,0,0,1,2,1,1,204368
4360,0,0,1,0,1,2,0,2,204369
4361,0,1,0,1,0,2,0,2,204370
4362,0,1,0,0,2,2,1,0,204371
4363,0,2,0,1,0,2,0,1,204372
4364,1,2,1,0,0,0,2,0,204373
4365,1,0,0,0,0,3,1,1,204374
4366,1,0,1,0,0,1,2,1,204375
4367,1,1,0,0,0,1,2,1,204376
4368,0,0,0,0,3,1,1,1,204377
4369,0,0,1,1,1,0,1,2,204378
4370,0,1,0,1,0,2,0,2,204379
4371,0,1,1,0,1,1,0,2,204380
4372,0,1,0,1,0,3,0,1,204381
4373,1,0,0,0,1,2,1,1,204382
4374,1,2,0,0,0,2,1,0,204383
4375,0,1,0,0,2,3,0,0,204384
4376,1,0,0,0,0,2,1,2,204385
4377,1,1,0,0,0,1,1,2,204386
4378,0,1,0,0,0,3,1,1,204387
4379,0,0,0,0,2,3,0,1,204388
4380,1,0,0,0,0,3,1,1,204389
4381,0,1,0,0,2,2,0,1,204390
4382,0,1,0,0,0,4,1,0,204391
4383,0,0,0,0,2,3,0,1,204392
4384,0,2,0,0,2,1,0,1,204393
4385,0,2,0,0,2,2,0,0,204394
4386,0,1,0,0,2,2,0,1,204395
4387,1,0,0,0,0,3,1,1,204396
4388,1,1,0,0,0,1,2,1,204397
4389,1,0,0,0,0,3,1,1,204398
4390,0,0,0,0,2,2,0,2,204399
4391,1,0,0,0,0,3,1,1,204400
4392,0,1,0,0,2,0,1,2,204401
4393,1,1,0,0,0,1,1,2,204402
4394,0,1,1,0,1,2,0,1,204403
4395,0,1,0,0,2,0,1,2,204404
4396,1,1,0,0,0,3,1,0,204405
4397,0,1,1,0,1,1,0,2,204406
4398,1,1,1,0,0,0,2,1,204407
4399,0,0,0,0,3,1,0,2,204408
4400,0,0,0,0,2,3,0,1,204409
4401,0,0,0,0,3,1,1,1,204410
4402,0,1,0,0,0,3,1,1,204411
4403,0,0,0,0,2,3,0,1,204412
4404,1,0,0,0,0,3,1,1,204413
4405,1,1,0,0,0,1,1,2,204414
4406,0,1,0,0,2,2,0,1,204415
4407,1,0,1,0,0,1,2,1,204416
4408,0,1,0,0,2,2,0,1,204417
4409,1,2,0,0,0,1,1,1,204418
4410,0,1,0,0,2,1,0,2,204419
4411,0,1,0,1,0,2,0,2,204420
4412,1,0,0,0,0,2,1,2,204421
4413,1,1,0,0,0,1,2,1,204422
4414,1,2,0,0,0,2,1,0,204423
4415,0,0,0,1,0,3,0,2,204424
4416,1,0,0,0,0,3,1,1,204425
4417,0,0,0,0,2,2,1,1,204426
4418,0,0,0,0,2,2,1,1,204427
4419,0,2,0,0,2,1,1,0,204428
4420,0,2,0,0,2,2,0,0,204429
4421,0,0,0,0,2,3,0,1,204430
4422,1,1,0,0,0,2,1,1,204431
4423,1,0,0,0,0,1,2,2,204432
4424,0,2,0,0,2,2,0,0,204433
4425,1,0,0,0,0,3,1,1,204434
4426,1,1,0,0,0,2,1,1,204435
4427,0,1,0,0,2,1,1,1,204436
4428,0,0,0,0,2,3,0,1,204437
4429,0,0,1,1,0,1,1,2,204438
4430,1,1,0,0,0,0,2,2,204439
4431,1,0,0,0,1,0,2,2,204440
4432,1,0,0,0,0,2,2,1,204441
4433,1,1,0,0,1,2,1,0,204442
4434,1,1,1,0,0,0,2,1,204443
4435,0,1,0,1,0,1,0,3,204444
4436,0,1,0,1,0,0,1,3,204445
4437,1,0,0,0,0,2,2,1,204446
4438,0,2,0,1,0,2,0,1,204447
4439,0,1,1,0,1,2,0,1,204448
4440,0,1,0,0,0,3,1,1,204449
4441,1,0,0,0,0,2,2,1,204450
4442,0,2,0,1,0,2,0,1,204451
4443,0,1,0,0,0,3,1,1,204452
4444,0,0,0,0,2,3,0,1,204453
4445,0,1,0,0,2,0,1,2,204454
4446,0,2,0,1,0,1,0,2,204455
4447,0,1,1,1,0,0,1,2,204456
4448,0,1,0,0,2,2,1,0,204457
4449,0,1,1,0,1,2,0,1,204458
4450,1,0,0,0,0,3,1,1,204459
4451,0,1,0,0,2,1,1,1,204460
4452,0,1,0,0,2,3,0,0,204461
4453,1,2,0,0,0,2,1,0,204462
4454,1,0,1,0,0,1,2,1,204463
4455,0,0,0,0,2,3,0,1,204464
4456,1,1,0,0,0,1,1,2,204465
4457,0,0,1,0,1,3,0,1,204466
4458,0,0,0,0,2,1,1,2,204467
4459,1,0,1,0,0,1,2,1,204468
4460,0,0,0,0,2,3,0,1,204469
4461,1,1,0,0,0,1,2,1,204470
4462,1,2,0,0,0,1,1,1,204471
4463,1,2,0,0,0,2,1,0,204472
4464,0,0,0,0,2,3,0,1,204473
4465,1,1,0,0,0,1,1,2,204474
4466,0,0,1,0,1,3,0,1,204475
4467,0,1,0,0,2,1,1,1,204476
4468,1,0,1,0,0,1,2,1,204477
4469,1,0,0,0,1,1,2,1,204478
4470,0,0,0,0,2,2,1,1,204479
4471,1,2,1,0,0,0,2,0,204480
4472,1,1,0,0,0,1,2,1,204481
4473,0,0,0,0,0,4,1,1,204482
4474,0,2,0,1,0,1,1,1,204483
4475,0,1,0,0,2,3,0,0,204484
4476,0,2,0,0,2,1,0,1,204485
4477,1,0,0,0,0,2,1,2,204486
4478,1,0,0,0,1,1,2,1,204487
4479,0,1,0,0,2,0,1,2,204488
4480,1,0,0,0,0,2,1,2,204489
